,hrv_kurtosis,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_skewness,hrv_std,hrv_iqr,hrv_rms,hrv_energy,hrv_entropy,hrv_perm_entropy,hrv_pct_5,hrv_iqr_5_95,hrv_svd_entropy,hrv_max,hrv_peaks,hrv_sum,hrv_ptp,hrv_mean,hrv_pct_95,hrv_min,hrv_lineintegral
0,0.0006376195536662799 +/- 0.001554594988132607,0.001965993623804463 +/- 0.000921857150525904,0.0 +/- 0.0,0.003241232731137078 +/- 0.0010479852775406974,0.002763018065887335 +/- 0.0019710134953232106,0.009564293304994675 +/- 0.0012796593601267228,0.007492029755579155 +/- 0.001492515611603421,0.0006907545164718143 +/- 0.0019017566597421046,0.00042507970244419767 +/- 0.001252903945010804,0.008820403825717305 +/- 0.0016836322548092343,0.010733262486716254 +/- 0.0006636554727309526,-0.0028161530286928806 +/- 0.0016978262814739886,0.010095642933049953 +/- 0.0011881338881507954,0.002444208289054206 +/- 0.0014877789585547316,0.017109458023379365 +/- 0.002201096193114564,0.0010626992561104998 +/- 0.0008891179878151717,-0.0014877789585547307 +/- 0.0013609190727806196,0.012114771519659917 +/- 0.0009739799564199422,-1.1102230246251566e-17 +/- 0.001611663218714469,0.0003719447396386633 +/- 0.0019017566597421117,0.0037725823591923334 +/- 0.0011749917315353742,0.005951115834218912 +/- 0.002226602214639448
