,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_n_below_mean,hrv_n_above_mean,hrv_svd_entropy,hrv_entropy,hrv_iqr_5_95,hrv_lineintegral,hrv_mean,hrv_sum,hrv_std,hrv_perm_entropy,hrv_kurtosis,hrv_skewness,hrv_min,hrv_n_sign_changes,hrv_peaks,hrv_max,hrv_energy,hrv_iqr,hrv_ptp
0,0.343467583497053 +/- 0.006434184675834976,0.09700392927308445 +/- 0.0021661175904911633,0.08958742632612963 +/- 0.0027364220583858735,0.07313359528487226 +/- 0.009658366847553376,0.07185658153241647 +/- 0.007821776700415006,0.06051080550098228 +/- 0.00338721800580876,0.035363457760314285 +/- 0.0017708994476738587,0.03148330058939092 +/- 0.0018039653901971325,0.028487229862475406 +/- 0.0061188257376807356,0.024459724950884044 +/- 0.007824089489878146,0.024459724950884044 +/- 0.007824089489878146,0.023084479371316257 +/- 0.0017708994476738587,0.01380157170923373 +/- 0.0015755417418806916,0.0017190569744596762 +/- 0.0011037428808567918,0.0012278978388997497 +/- 0.001427744779346619,0.0004420432220038739 +/- 0.007701807503606392,0.0 +/- 0.0,-0.0012770137524558578 +/- 0.0009370719070893482,-0.020088408644400813 +/- 0.009999522338745025,-0.027504911591355662 +/- 0.006274545942110546,-0.03683693516699414 +/- 0.00466988775010008,-0.047151277013752504 +/- 0.004068031285039032
