,hrv_lineintegral,hrv_iqr,hrv_iqr_5_95,hrv_sum,hrv_rms,hrv_energy,hrv_svd_entropy,hrv_n_below_mean,hrv_perm_entropy,hrv_kurtosis,hrv_peaks,hrv_entropy,hrv_n_sign_changes,hrv_std,hrv_n_above_mean,hrv_mean,hrv_ptp,hrv_skewness,hrv_max,hrv_pct_95,hrv_pct_5,hrv_min
0,0.027335092348284996 +/- 0.005880058375592245,0.0062269129287599425 +/- 0.0027803567012811485,0.04575197889182061 +/- 0.002752675747914522,-0.000369393139841645 +/- 0.0034688292199566845,0.02084432717678103 +/- 0.0027139611336408995,0.005646437994722986 +/- 0.0011330295806640676,-0.0029023746701846488 +/- 0.0065539537458439165,0.00010554089709764458 +/- 0.00021108179419528916,0.010712401055409004 +/- 0.002509233441259869,-0.0035883905013192052 +/- 0.0015795915089283125,-0.0027968337730870153 +/- 0.001056727408680786,0.001108179419525146 +/- 0.0005993570813509356,0.0 +/- 0.0,0.0034300791556728496 +/- 0.0009801675789449327,-0.0029023746701846488 +/- 0.0010878906663898886,0.01525065963060691 +/- 0.001482276718225684,-5.2770448548777885e-05 +/- 0.0018042555142246863,0.008021108179419567 +/- 0.001561862647699074,0.04918205804749345 +/- 0.006157657897969322,0.09762532981530347 +/- 0.00384174664341981,0.025329815303430127 +/- 0.0058286865526054055,0.004010554089709817 +/- 0.003725459122896626
