,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_n_below_mean,hrv_n_above_mean,hrv_svd_entropy,hrv_entropy,hrv_iqr_5_95,hrv_lineintegral,hrv_mean,hrv_sum,hrv_std,hrv_perm_entropy,hrv_kurtosis,hrv_skewness,hrv_min,hrv_n_sign_changes,hrv_peaks,hrv_max,hrv_energy,hrv_iqr,hrv_ptp
0,0.14137042761463164 +/- 0.006505386550299662,0.008552292632663605 +/- 0.00544845092896539,-0.007727975270479115 +/- 0.004973732462090554,0.03833075734157654 +/- 0.0036444593887331243,0.04750128799587846 +/- 0.0054220802130542445,0.13029366306027823 +/- 0.004911707730124731,0.10298815043791865 +/- 0.0034364154859664597,-0.0003606388459556853 +/- 0.000730419725850465,0.12333848531684702 +/- 0.006839537053179242,0.34054611025244724 +/- 0.005851528434621608,0.34054611025244724 +/- 0.005851528434621608,-0.0013395157135496882 +/- 0.0008370982384993084,0.0013910355486862701 +/- 0.0011531699786501716,0.0001545595054095905 +/- 0.0010316838946162108,-0.00643997939206592 +/- 0.0012672203891034089,0.2283359093250902 +/- 0.004240930577487208,0.0 +/- 0.0,0.00025759917568263235 +/- 0.0005760092677742768,0.1757856774858321 +/- 0.005278206481139903,0.180370942812983 +/- 0.0034286827680525093,0.024317362184441027 +/- 0.005426973346631085,0.006439979392065975 +/- 0.0022009283218231675
