,hrv_kurtosis,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_skewness,hrv_std,hrv_iqr,hrv_rms,hrv_energy,hrv_entropy,hrv_perm_entropy,hrv_pct_5,hrv_iqr_5_95,hrv_svd_entropy,hrv_max,hrv_peaks,hrv_sum,hrv_ptp,hrv_mean,hrv_pct_95,hrv_min,hrv_lineintegral
0,-0.00010465724751441696 +/- 0.0012775045123740154,0.002197802197802168 +/- 0.001912680992412029,0.0 +/- 0.0,0.002878074306645717 +/- 0.0017394840542746968,-0.004657247514390406 +/- 0.0015602356374542802,-0.010779696493982239 +/- 0.001658082628755079,-0.010779696493982239 +/- 0.0021345973892591477,-0.014756671899529061 +/- 0.0016009480419443749,-0.012349555206698082 +/- 0.002247086400165751,-0.007482993197278931 +/- 0.0017363328124580981,-0.009628466771323929 +/- 0.0021727409201493034,-0.026582940868655182 +/- 0.004326536181809398,-0.007482993197278942 +/- 0.0016883585353115196,0.0034536891679748383 +/- 0.004329067060166707,-0.004290947148090041 +/- 0.0033408455676634855,0.00104657247514387 +/- 0.0008106715533662739,-0.012925170068027226 +/- 0.0015880681219773397,-0.030141287284144447 +/- 0.0030887189038982096,-0.007116692830978577 +/- 0.0023773556654318358,0.0018315018315018029 +/- 0.0032532247079789913,-0.026425954997383583 +/- 0.0034013605442176787,-0.012035583464154908 +/- 0.002759063595282898
