,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_n_below_mean,hrv_n_above_mean,hrv_svd_entropy,hrv_entropy,hrv_iqr_5_95,hrv_lineintegral,hrv_mean,hrv_sum,hrv_std,hrv_perm_entropy,hrv_kurtosis,hrv_skewness,hrv_min,hrv_n_sign_changes,hrv_peaks,hrv_max,hrv_energy,hrv_iqr,hrv_ptp
0,0.3578231292517007 +/- 0.00999134190255373,0.04547357404500261 +/- 0.004069875322941027,0.12380952380952379 +/- 0.005578339286755183,0.15934065934065936 +/- 0.006017791732077466,0.1990057561486133 +/- 0.006902817897356746,0.041758241758241735 +/- 0.006403792167777439,0.04620617477760332 +/- 0.004365913528752748,0.022187336473050746 +/- 0.003818197037562471,0.2837781266352694 +/- 0.005068318292314089,0.323861852433281 +/- 0.008383855567832953,0.323861852433281 +/- 0.008383855567832953,0.0025641025641025437 +/- 0.0011088236577926197,0.008163265306122436 +/- 0.0008818576424046346,0.0027734170591313225 +/- 0.0009942438513867136,0.003244374672946082 +/- 0.001298762286341254,0.16766091051805335 +/- 0.0058841204801132925,0.0 +/- 0.0,0.00041862899005753464 +/- 0.0005635965261260651,0.15599162742019884 +/- 0.008998241225547356,0.17357404500261636 +/- 0.008160749119117537,0.09084249084249083 +/- 0.0036344856837645964,0.001726844583987397 +/- 0.003971808039590982
