,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_n_below_mean,hrv_n_above_mean,hrv_svd_entropy,hrv_entropy,hrv_iqr_5_95,hrv_lineintegral,hrv_mean,hrv_sum,hrv_std,hrv_perm_entropy,hrv_kurtosis,hrv_skewness,hrv_min,hrv_n_sign_changes,hrv_peaks,hrv_max,hrv_energy,hrv_iqr,hrv_ptp
0,0.33117744610281924 +/- 0.008734981868027052,0.1327252625760088 +/- 0.0040429440582037506,0.1046434494195688 +/- 0.003452624979464261,0.12177998894416801 +/- 0.005439031113953816,0.12095080154781646 +/- 0.007307729295593478,0.0843007186290768 +/- 0.004606780906578371,0.04919845218352681 +/- 0.0019149262659688992,0.05240464344941955 +/- 0.004414033118336548,0.19309010503040352 +/- 0.004638511154405361,0.3579878385848535 +/- 0.007140218857918204,0.3579878385848535 +/- 0.007140218857918204,0.046102819237147596 +/- 0.0022818980033776012,0.0034273079049198297 +/- 0.0008124344088833058,0.0001105583195135429 +/- 0.0003316749585406287,0.0005527915975677145 +/- 0.0010192973418787004,0.2158651188501935 +/- 0.005671167641979887,0.0 +/- 0.0,0.0001105583195135429 +/- 0.00022111663902708577,0.20414593698175784 +/- 0.006498769994598533,0.20099502487562187 +/- 0.004566473505376072,0.0005527915975677145 +/- 0.0004944318358208468,0.0 +/- 0.0
