,hrv_lineintegral,hrv_iqr,hrv_iqr_5_95,hrv_sum,hrv_rms,hrv_energy,hrv_svd_entropy,hrv_n_below_mean,hrv_perm_entropy,hrv_kurtosis,hrv_peaks,hrv_entropy,hrv_n_sign_changes,hrv_std,hrv_n_above_mean,hrv_mean,hrv_ptp,hrv_skewness,hrv_max,hrv_pct_95,hrv_pct_5,hrv_min
0,0.08339920948616597 +/- 0.006452501074037365,0.06077075098814224 +/- 0.0038461463351835068,0.0 +/- 0.0,-0.004743083003952609 +/- 0.002644088569221265,0.01284584980237149 +/- 0.002777365478765829,0.005039525691699553 +/- 0.0015592622369624042,0.005978260869565166 +/- 0.0023326228525914917,-0.0037549407114624957 +/- 0.0019663783342028017,0.006324110671936722 +/- 0.0022619610953082342,0.009535573122529594 +/- 0.002210105656753482,0.006620553359683712 +/- 0.0010410725052226,0.001185770750988091 +/- 0.0020633016816028575,0.0 +/- 0.0,0.027124505928853716 +/- 0.00266477995260115,0.0015810276679841585 +/- 0.0006554594447342432,0.010227272727272686 +/- 0.003409090909090906,-0.016156126482213495 +/- 0.003217537580072122,-0.0007411067193676346 +/- 0.001851943163437886,0.13354743083003948 +/- 0.008285235780264289,0.0787549407114624 +/- 0.004791216570118849,0.014575098814229182 +/- 0.003211462450592884,0.027272727272727216 +/- 0.003969823997351907
