,hrv_lineintegral,hrv_iqr,hrv_iqr_5_95,hrv_sum,hrv_rms,hrv_energy,hrv_svd_entropy,hrv_n_below_mean,hrv_perm_entropy,hrv_kurtosis,hrv_peaks,hrv_entropy,hrv_n_sign_changes,hrv_std,hrv_n_above_mean,hrv_mean,hrv_ptp,hrv_skewness,hrv_max,hrv_pct_95,hrv_pct_5,hrv_min
0,0.03019775521111704 +/- 0.006685193715466089,0.004756814537680365 +/- 0.0008766017887149527,0.02709780865847138 +/- 0.0015864053532502309,0.0094601817210048 +/- 0.0018828343082638846,0.0024051309460181524 +/- 0.001625537822099993,-0.018599679315873863 +/- 0.0012602700291343256,-0.005772314270443635 +/- 0.0031961339150670368,0.0 +/- 0.0,0.0024051309460181524 +/- 0.0023205016938634233,0.000908605024051301 +/- 0.002070697020610421,0.00042757883484769723 +/- 0.00021378941742384862,0.05077498663816139 +/- 0.003294716196135207,0.0 +/- 0.0,0.0016568679850347268 +/- 0.00069481560662749,0.0033671833244254047 +/- 0.001243153751962919,0.004489577765900565 +/- 0.0014381212236316192,0.023249599144842314 +/- 0.002727910241619415,-0.006360235168359174 +/- 0.0024193415922514686,0.029342597541421676 +/- 0.007039850492806349,0.07931587386424371 +/- 0.004517487249410025,0.04425440940673433 +/- 0.0054232606708565795,0.01346873329770173 +/- 0.003911528479643407
