,hrv_kurtosis,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_skewness,hrv_std,hrv_iqr,hrv_rms,hrv_energy,hrv_entropy,hrv_perm_entropy,hrv_pct_5,hrv_iqr_5_95,hrv_svd_entropy,hrv_max,hrv_peaks,hrv_sum,hrv_ptp,hrv_mean,hrv_pct_95,hrv_min,hrv_lineintegral
0,0.00288511076764556 +/- 0.002374388175538994,0.0007212776919113817 +/- 0.001347418529687989,0.0 +/- 0.0,0.004121586810922229 +/- 0.001382422242658264,0.004533745492014463 +/- 0.002171180577610057,-0.000978876867594003 +/- 0.0021546134638151908,-0.003812467800103014 +/- 0.002567735351752102,-0.0067490984028851005 +/- 0.002399408762945897,-0.0070582174137042595 +/- 0.00258678829688472,-0.005667181865018 +/- 0.002245697549479987,-0.011385883565172561 +/- 0.003221122932991351,-0.038330757341576496 +/- 0.003465259499392101,-0.0023183925811437246 +/- 0.0017735099925871717,-0.021329211746522404 +/- 0.004632203357648441,-0.02936630602782069 +/- 0.0016931145517934153,-0.0009273570324574764 +/- 0.0011474012082081204,-0.007624935600206051 +/- 0.0015762038681894316,-0.01653786707882533 +/- 0.0038584882727156493,-0.01020092735703243 +/- 0.0015248478708860221,0.000721277691911415 +/- 0.002515518931629811,-0.07393096342091703 +/- 0.0025990722834888084,-0.04265842349304479 +/- 0.004126735578464859
