,hrv_rms,hrv_pct_95,hrv_pct_5,hrv_n_below_mean,hrv_n_above_mean,hrv_svd_entropy,hrv_entropy,hrv_iqr_5_95,hrv_lineintegral,hrv_mean,hrv_sum,hrv_std,hrv_perm_entropy,hrv_kurtosis,hrv_skewness,hrv_min,hrv_n_sign_changes,hrv_peaks,hrv_max,hrv_energy,hrv_iqr,hrv_ptp
0,0.3115612648221345 +/- 0.008472131711214286,0.1512351778656127 +/- 0.007144241440147998,0.19189723320158106 +/- 0.008719200955911388,0.007213438735177891 +/- 0.0027791227490958966,0.00933794466403165 +/- 0.0031977512105305235,-0.01571146245059286 +/- 0.004665245705182945,-0.007312252964426858 +/- 0.002162655002790455,-0.01615612648221343 +/- 0.0008852012286150616,0.0898221343873518 +/- 0.00576096278543414,0.15158102766798423 +/- 0.008416049150145285,0.15158102766798423 +/- 0.008416049150145285,-0.002717391304347794 +/- 0.0004555110897871924,0.016600790513834042 +/- 0.001086956521739115,0.0014822134387352027 +/- 0.0007654117284994922,0.0007905138339921236 +/- 0.0011733539611697393,0.05938735177865616 +/- 0.007260660852795001,0.0 +/- 0.0,0.0010869565217391463 +/- 0.0005321309097959028,0.07322134387351784 +/- 0.006106527492284729,0.009535573122529672 +/- 0.004397233201581031,-0.012747035573122489 +/- 0.0014623170540463348,0.017490118577075144 +/- 0.0017841373602043129
