,hrv_kurtosis,hrv_n_below_mean,hrv_n_sign_changes,hrv_n_above_mean,hrv_skewness,hrv_std,hrv_iqr,hrv_rms,hrv_energy,hrv_entropy,hrv_perm_entropy,hrv_pct_5,hrv_iqr_5_95,hrv_svd_entropy,hrv_max,hrv_peaks,hrv_sum,hrv_ptp,hrv_mean,hrv_pct_95,hrv_min,hrv_lineintegral
0,0.00044204322200388504 +/- 0.002157189710805278,4.911591355595268e-05 +/- 0.001251251395172599,0.0 +/- 0.0,-6.661338147750939e-17 +/- 0.001964636542239678,-0.0010805500982318916 +/- 0.002521708772690263,-0.003781925343811443 +/- 0.00203757058081449,-0.004862475442043257 +/- 0.002842364694740721,-0.005795677799607102 +/- 0.0018612274382609419,-0.006434184675834997 +/- 0.0021005309214482313,-0.0064341846758350085 +/- 0.001803965390197143,-0.007072691552062915 +/- 0.002377940753813408,-0.007220039292730884 +/- 0.0021970794937470487,-0.008693516699410653 +/- 0.0025526103065198875,-0.009381139489194534 +/- 0.004040959365830387,-0.009774066797642488 +/- 0.003140731292484912,-0.010117878192534412 +/- 0.0023981445217551313,-0.011984282907662125 +/- 0.0022848140176056856,-0.012868369351669995 +/- 0.004441121632792652,-0.01321218074656193 +/- 0.0025751918917324705,-0.01522593320235761 +/- 0.002345252728155858,-0.015618860510805544 +/- 0.0025217087726902665,-0.028585461689587477 +/- 0.005370505671055668
