,scl_max,scr_skewness,scl_entropy,scl_min,scl_iqr_5_95,scl_pct_95,scr_mean,scr_perm_entropy,scr_lineintegral,scr_svd_entropy,scl_iqr,scl_lineintegral,scr_iqr_5_95,scr_pct_5,scr_ptp,scr_sum,scr_kurtosis,scr_rms,scl_n_above_mean,scl_skewness,scl_kurtosis,scl_ptp,scr_std,scr_min,scl_energy,scr_n_below_mean,scr_n_sign_changes,scl_peaks,scl_n_sign_changes,scr_peaks,scl_perm_entropy,scr_entropy,scl_n_below_mean,scr_energy,scl_sum,scr_n_above_mean,scl_rms,scl_pct_5,scr_pct_95,scl_svd_entropy,scl_mean,scr_iqr,scr_max,scl_std
0,0.05048899755501227 +/- 0.0044474253700687435,0.04092298288508565 +/- 0.0021716477901577874,0.03960880195599027 +/- 0.0037510845947594817,0.03597188264058686 +/- 0.003887669916464065,0.03419926650366754 +/- 0.0029169034627598584,0.03144865525672378 +/- 0.004157939661446132,0.02781173594132037 +/- 0.0008857809747059495,0.02765892420537901 +/- 0.0037834408322554905,0.01855134474327632 +/- 0.003585186087289208,0.016045232273838684 +/- 0.0019485743434346154,0.014242053789731101 +/- 0.002032798184390709,0.010666259168704218 +/- 0.002247735453324819,0.008037897310513487 +/- 0.0008541068834035485,0.00800733496332524 +/- 0.001882997775152731,0.007854523227383914 +/- 0.0014403266097736053,0.0073655256723716865 +/- 0.0014167881401588223,0.006876528117359471 +/- 0.0021008140410861006,0.0062652811735941834 +/- 0.000997381960396124,0.005012224938875365 +/- 0.0007875365969880875,0.004125916870415714 +/- 0.001850221377465214,0.0035146699266504267 +/- 0.0018852286691064988,0.0034229828850856348 +/- 0.001873050543526229,0.0019865525672372207 +/- 0.0009973819603961444,0.00042787286063572516 +/- 0.0009779951100244606,6.112469437657975e-05 +/- 0.0007707530692493049,6.112469437656865e-05 +/- 0.0019125290766701794,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003667481662591232 +/- 0.0022450327227637023,-0.00064180929095351 +/- 0.000716098686666262,-0.001405867970660113 +/- 0.0013951970917497776,-0.0014364303178483694 +/- 0.0008757059157637164,-0.0026589242053789318 +/- 0.0012152136523270805,-0.006051344743276232 +/- 0.0013992082081002032,-0.00788508557457207 +/- 0.0026212446995588744,-0.008893643031784793 +/- 0.005986554564367947,-0.0118581907090464 +/- 0.004000750164291831,-0.015861858190708976 +/- 0.0031479217603912085,-0.019101466992664982 +/- 0.0019818450900823213,-0.02924816625916864 +/- 0.002524124253050853,-0.02924816625916866 +/- 0.0018135090096756457,-0.03960880195599017 +/- 0.002970056384659235
