,scl_min,scl_pct_5,scl_energy,scl_mean,scl_lineintegral,scr_lineintegral,scl_iqr_5_95,scl_rms,scr_rms,scl_sum,scl_max,scl_kurtosis,scr_svd_entropy,scl_perm_entropy,scl_std,scr_iqr_5_95,scr_energy,scr_pct_5,scr_n_sign_changes,scr_peaks,scl_peaks,scr_std,scl_iqr,scl_n_sign_changes,scl_ptp,scr_min,scr_perm_entropy,scr_entropy,scr_max,scl_n_above_mean,scl_n_below_mean,scl_skewness,scr_mean,scr_pct_95,scr_skewness,scr_kurtosis,scr_sum,scr_ptp,scr_n_below_mean,scr_n_above_mean,scr_iqr,scl_pct_95,scl_entropy,scl_svd_entropy
0,0.009307427138827961 +/- 0.0022859663083468385,-0.0005640864932622946 +/- 0.0011624717637725805,6.267627702916112e-05 +/- 0.0011281729865246163,-0.007521153243497347 +/- 0.002307134104582391,-0.00943277969288624 +/- 0.001690227083693103,-0.0016609213412723256 +/- 0.0027429375947519903,0.0010654967094954726 +/- 0.0008774678784080083,-0.0001566906925728473 +/- 0.00138916704853035,-0.0025697273581949064 +/- 0.0016331951389276552,-3.133813851456946e-05 +/- 0.001575968782285203,0.002977123158884354 +/- 0.0021266107900123486,0.00028204324663116953 +/- 0.0013834998467342039,0.0032591664055155343 +/- 0.0017903925862846404,-0.0059855844562833 +/- 0.001217356602917883,0.005327483547477285 +/- 0.0017727528202734016,0.0038545910372923984 +/- 0.001394811224335178,-0.0034785333751175098 +/- 0.001034158570980874,-0.0032591664055155014 +/- 0.001402884944255698,-9.401441554370837e-05 +/- 0.00020066199427866755,-0.0007207771858351641 +/- 0.0003149443942689276,-0.0001566906925728473 +/- 0.00021022262402064476,0.003196490128486373 +/- 0.001527553444933129,-0.004888749608273258 +/- 0.0011402949168699537,-0.00012535255405826673 +/- 0.0009211493861923646,-0.0001566906925728473 +/- 0.0011407254605579058,0.00012535255405831113 +/- 0.0006298887885378056,-0.0016609213412723256 +/- 0.0009406663127423132,0.0003760576621748779 +/- 0.000307049795397473,0.001034158570980892 +/- 0.0010860371953095283,-0.0006267627702914114 +/- 0.0012996829428597756,-0.0002193669696019973 +/- 0.0008057010424432906,-0.0017235976183014423 +/- 0.0007315962099610523,-0.010623628956439968 +/- 0.0028393460338447547,0.008774678784080236 +/- 0.0011725657746079385,-0.0005640864932622836 +/- 0.0008026479771147335,0.00034471952366028625 +/- 0.0012725753998274315,-0.006267627702914435 +/- 0.0018645534040292802,-0.0007521153243497114 +/- 0.001223392121337709,-0.002225007834534609 +/- 0.0018457604917113497,-0.0023816985271075007 +/- 0.0013958669665509258,-0.015449702287684098 +/- 0.0016043780302313028,-0.005515512378564702 +/- 0.002786099751913861,0.008680664368536517 +/- 0.0026850402962572393,0.0008774678784080336 +/- 0.001018368963288735
