,scl_min,scl_pct_5,scl_energy,scl_mean,scl_lineintegral,scr_lineintegral,scl_iqr_5_95,scl_rms,scr_rms,scl_sum,scl_max,scl_kurtosis,scr_svd_entropy,scl_perm_entropy,scl_std,scr_iqr_5_95,scr_energy,scr_pct_5,scr_n_sign_changes,scr_peaks,scl_peaks,scr_std,scl_iqr,scl_n_sign_changes,scl_ptp,scr_min,scr_perm_entropy,scr_entropy,scr_max,scl_n_above_mean,scl_n_below_mean,scl_skewness,scr_mean,scr_pct_95,scr_skewness,scr_kurtosis,scr_sum,scr_ptp,scr_n_below_mean,scr_n_above_mean,scr_iqr,scl_pct_95,scl_entropy,scl_svd_entropy
0,-0.0018611521418020582 +/- 0.001986362832970653,0.00360413589364843 +/- 0.002681016556464016,0.007740029542097471 +/- 0.0014460547415681738,0.0009158050221565684 +/- 0.001467918256875011,0.005967503692762166 +/- 0.001994036872163818,0.006942392909896589 +/- 0.0029490353502642282,0.0038995568685376457 +/- 0.001909068764715324,0.00827178729689806 +/- 0.0018777250909389597,0.0007976366322008821 +/- 0.0020168838036866404,0.005317577548005892 +/- 0.0025413073167038836,0.010989660265878897 +/- 0.0017114030555935595,0.001802067946824215 +/- 0.0011776148554206584,0.003751846381093038 +/- 0.001959823727104508,-0.002127031019202352 +/- 0.0015051981332770375,0.005997045790251077 +/- 0.0013796507449140981,-0.0012998522895125487 +/- 0.001982624725029534,0.0002067946824224509 +/- 0.0010152342852253761,-0.0010339734121122546 +/- 0.001168687766313287,-2.954209748892156e-05 +/- 0.0002067946824224509,0.00011816838995568624 +/- 0.0001447261295588281,0.0 +/- 0.0,0.005672082717872939 +/- 0.001464048649141956,0.004254062038404704 +/- 0.0020001549045566523,8.862629246676468e-05 +/- 0.00026587887740029407,0.004460856720827156 +/- 0.001124541584087101,2.954209748892156e-05 +/- 0.0005826612385026859,-0.0003545051698670587 +/- 0.0008438910993846751,-0.001063515509601176 +/- 0.0007838404231268261,0.004283604135893626 +/- 0.0016880407240368186,0.0025110782865583325 +/- 0.0012198418210967485,0.0015952732644017643 +/- 0.001168314323975485,0.0018906942392909799 +/- 0.0010250724710722235,-0.0004135893648449018 +/- 0.001773510312532178,0.0061742983751846055 +/- 0.001467918256875011,0.0004135893648449018 +/- 0.0008165598204481644,-0.001683899556868529 +/- 0.0017874800008751274,-0.0016248153618906858 +/- 0.0022235212487661583,-0.003485967503692744 +/- 0.0008334851391235339,-0.002540620384047254 +/- 0.0010250724710722235,-0.005908419497784312 +/- 0.001294469855255925,-0.0034564254062038223 +/- 0.0016973214088299143,0.003013293943869999 +/- 0.0011653224770053717,0.007740029542097482 +/- 0.0022568306357204793,-0.009335302806499213 +/- 0.0022966962157254605
