,scl_min,scl_pct_5,scl_energy,scl_mean,scl_lineintegral,scr_lineintegral,scl_iqr_5_95,scl_rms,scr_rms,scl_sum,scl_max,scl_kurtosis,scr_svd_entropy,scl_perm_entropy,scl_std,scr_iqr_5_95,scr_energy,scr_pct_5,scr_n_sign_changes,scr_peaks,scl_peaks,scr_std,scl_iqr,scl_n_sign_changes,scl_ptp,scr_min,scr_perm_entropy,scr_entropy,scr_max,scl_n_above_mean,scl_n_below_mean,scl_skewness,scr_mean,scr_pct_95,scr_skewness,scr_kurtosis,scr_sum,scr_ptp,scr_n_below_mean,scr_n_above_mean,scr_iqr,scl_pct_95,scl_entropy,scl_svd_entropy
0,-0.007048068416396369 +/- 0.002510795028750627,-0.00539663815983491 +/- 0.0022920634092389444,0.009879091713358861 +/- 0.00210289548640602,-0.0264228841049838 +/- 0.0022505200859143596,0.004836331465644328 +/- 0.0011736802560974528,0.009348274845178379 +/- 0.0020812798571033784,0.003302860513122963 +/- 0.0018025015381817867,0.003332350339132972 +/- 0.0019872292054062637,0.010026540843408992 +/- 0.0021949624377385246,-0.030905337658507857 +/- 0.0021216285164971905,-0.012149808316130984 +/- 0.0021822471247419624,0.0013860218224712173 +/- 0.0009422910827879844,0.010173989973459124 +/- 0.0016326287862773738,0.0023002064287820367 +/- 0.0010534102683274513,-0.005603066941905077 +/- 0.0018034662166228922,0.009702152757298698 +/- 0.0015629607785314,-0.00427602477145389 +/- 0.0005477492073431518,0.0027425538189324583 +/- 0.001209082866411105,0.00023591860808019893 +/- 0.0004899217848963643,5.8979652020041405e-05 +/- 0.0001179593040400828,0.0 +/- 0.0,0.0030374520790326987 +/- 0.0025878897587070186,-0.0026540843409024297 +/- 0.0024848569074539563,-0.0010616337363609785 +/- 0.0007598996594942719,-0.0030964317310528066 +/- 0.0013400846673549752,0.0015039811265113111 +/- 0.000624878209979846,0.0007667354762606604 +/- 0.001238572692421119,0.00032438808611024995 +/- 0.0005509154141040664,0.0056915364199351115 +/- 0.0018930998343502177,-0.00011795930404012722 +/- 0.0020439661988986627,0.0036862282512532983 +/- 0.0015618475584624502,0.0006487761722205554 +/- 0.0010198535220165338,0.0018283692126216168 +/- 0.0015481456500627282,0.013683279268652277 +/- 0.002414566734350774,0.001179593040401028 +/- 0.0008340982379080359,0.009997051017398955 +/- 0.0015177952500687285,0.003273370687112931 +/- 0.0017715999169419737,0.007254497198466508 +/- 0.0009709276103305397,0.0018283692126216055 +/- 0.0011557604212483392,-0.0006192863462105791 +/- 0.001211956507698872,0.01147154231790029 +/- 0.002136537385630194,0.005986434680035369 +/- 0.0028317911570479833,-0.010557357711589522 +/- 0.001941855220661081,0.002211736950751958 +/- 0.0025376676400077655
