,hrv_rms,bvp_rms,hrv_pct_95,hrv_pct_5,bvp_lineintegral,bvp_pct_5,bvp_iqr_5_95,hrv_iqr_5_95,bvp_peaks,bvp_min,bvp_n_above_mean,bvp_n_below_mean,bvp_pct_95,bvp_skewness,hrv_svd_entropy,bvp_n_sign_changes,scl_std,scl_ptp,bvp_ptp,hrv_skewness,hrv_peaks,scl_svd_entropy,bvp_kurtosis,scr_entropy,scr_perm_entropy,hrv_perm_entropy,scr_n_above_mean,scr_n_below_mean,scl_min,scl_skewness,scl_rms,scl_sum,scl_mean,bvp_max,scr_energy,scr_peaks,scl_entropy,scr_kurtosis,hrv_std,hrv_n_sign_changes,bvp_entropy,scl_peaks,scr_pct_5,scl_n_above_mean,scl_n_below_mean,scr_sum,scr_min,scr_mean,scl_n_sign_changes,bvp_mean,bvp_sum,scl_kurtosis,scl_energy,scr_skewness,scr_n_sign_changes,scr_pct_95,scr_iqr_5_95,scl_iqr,scl_max,scr_iqr,hrv_kurtosis,scr_max,scr_rms,scr_ptp,scl_perm_entropy,scl_pct_5,hrv_ptp,hrv_iqr,scr_std,scr_lineintegral,scr_svd_entropy,bvp_perm_entropy,hrv_n_above_mean,scl_lineintegral,hrv_entropy,bvp_svd_entropy,scl_iqr_5_95,bvp_energy,hrv_n_below_mean,scl_pct_95,bvp_std,hrv_lineintegral,bvp_iqr,hrv_min,hrv_energy,hrv_sum,hrv_mean,hrv_max
0,0.1331511128465443 +/- 0.009398957091896617,0.17942210074189768 +/- 0.008174315273509683,0.23069113627489254 +/- 0.006225066890552015,0.20859039437719637 +/- 0.006290849628472103,-0.03030066380320192 +/- 0.003717494802159131,-0.00773135493947682 +/- 0.006671939492025686,-0.02811401796173374 +/- 0.0034793704662156315,0.10179617336977738 +/- 0.00968977717208309,0.007145646231940595 +/- 0.0027447187459258013,-0.02381882077313552 +/- 0.003962862774342911,0.0335806325654041 +/- 0.0036629564699909656,0.0335806325654041 +/- 0.0036629564699909656,-0.0020304568527919286 +/- 0.0005998551931174329,0.0142131979695431 +/- 0.0014208047948973184,0.054939476766887894 +/- 0.006519954946750173,0.025849277625927335 +/- 0.0037158538862539104,-3.3306690738754695e-17 +/- 0.0005238737940257165,0.005154236626317787 +/- 0.0014899479912798912,-0.01409605622803598 +/- 0.0039375814028752044,-0.008082780163998493 +/- 0.0019291869312043157,-0.0008590394377196775 +/- 0.0009691271882850995,0.01776649746192891 +/- 0.0019149082132353388,-0.009215150331901645 +/- 0.003913305682582607,-0.0025380710659898996 +/- 0.0016862805842787067,0.0006638032018742024 +/- 0.0011457556228911367,3.904724716903285e-05 +/- 0.00036837099305178314,0.0008590394377195997 +/- 0.0008869829513159215,0.0008590394377195997 +/- 0.0008869829513159215,0.008707536118703596 +/- 0.00281600776760685,-0.00035142522452170645 +/- 0.0011242624013188616,0.010698945724326381 +/- 0.002784153607180932,0.010425614994142874 +/- 0.002826815743496799,0.010425614994142874 +/- 0.002826815743496799,-0.0054275673565014285 +/- 0.003001562677231974,-3.3306690738754695e-17 +/- 0.0003904724716907282,-1.1102230246251566e-17 +/- 0.00017462459800856111,-0.0037875829754002834 +/- 0.0013865896840737847,-0.0006638032018743245 +/- 0.0004295197188598226,0.09785240140570087 +/- 0.011810356146217312,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0003904724716907726 +/- 0.0,-0.00011714174150727619 +/- 0.0006545511368309308,-0.00011714174150727619 +/- 0.0006545511368309308,0.002030456852791829 +/- 0.0006941190485994276,0.00015618898867626464 +/- 0.00031237797735257086,0.002030456852791829 +/- 0.0006941190485994276,-0.00035142522452171756 +/- 0.0006161551674368996,-0.0023428348301445024 +/- 0.0006049173520042879,-0.0023428348301445024 +/- 0.0006049173520042879,-0.00046856696602894934 +/- 0.0012926938974812167,0.0006247559547051696 +/- 0.002168440980384962,-0.0005466614603670816 +/- 0.0003578739316638934,-0.000937133932057832 +/- 0.0006808120177337911,-0.00011714174150725398 +/- 0.00035142522452166324,-0.00011714174150725398 +/- 0.00035142522452166324,0.0037094884810620287 +/- 0.0012378654809955063,0.050839515814135074 +/- 0.005551853990527507,-0.0012104646622413395 +/- 0.00109680374113145,-0.0032409215150332347 +/- 0.0018973105213988815,-0.004021866458414713 +/- 0.001873047240173593,-0.003592346739554897 +/- 0.0012446214330737366,-0.004139008199921945 +/- 0.0017653501843744525,-3.9047247169099465e-05 +/- 0.00027333073018350596,0.06739554861382269 +/- 0.0031198726053007697,0.045685279187817215 +/- 0.0046431757895180874,0.03791487700117139 +/- 0.006314194623050827,0.03244826239750093 +/- 0.003635590191020493,0.06556032799687618 +/- 0.005520595861592291,0.012104646622413085 +/- 0.00397822276515425,0.01749316673174539 +/- 0.0029931695270186184,0.15025380710659894 +/- 0.008836763864000393,-0.0023818820773135797 +/- 0.0019868105010868394,0.04431862553689962 +/- 0.004327907817706635,0.01811792268645057 +/- 0.0033049752392813408,-0.0033190160093713784 +/- 0.0012003456578633031,0.036743459586099134 +/- 0.0020248172061638667,0.14119484576337366 +/- 0.007244711374187663,0.07016790316282698 +/- 0.0031772560509860646,0.2668879344006247 +/- 0.008345978011119604,0.08656774697383832 +/- 0.008856153243829221,0.07274502147598591 +/- 0.002243433412295702,0.07450214759859426 +/- 0.006997632751065293,-0.014252245216712266 +/- 0.004114809207608108,0.29808668488871526 +/- 0.01038275039726372,0.29808668488871526 +/- 0.01038275039726372,0.07383834439671998 +/- 0.008555625210279943
