,bvp_n_below_mean,bvp_peaks,scr_max,scr_iqr,scr_lineintegral,scr_std,hrv_sum,hrv_energy,bvp_n_above_mean,bvp_max,scl_svd_entropy,scl_rms,hrv_min,scl_max,hrv_lineintegral,bvp_lineintegral,scl_entropy,bvp_svd_entropy,scr_pct_95,bvp_iqr_5_95,bvp_energy,bvp_skewness,hrv_skewness,scl_ptp,scl_skewness,scr_min,hrv_pct_5,scl_perm_entropy,hrv_iqr_5_95,scl_kurtosis,scl_iqr,scr_n_above_mean,hrv_ptp,bvp_mean,hrv_n_above_mean,hrv_svd_entropy,hrv_rms,hrv_n_below_mean,hrv_kurtosis,hrv_n_sign_changes,bvp_ptp,bvp_sum,bvp_rms,bvp_pct_5,scl_std,bvp_entropy,scl_min,scl_n_sign_changes,scr_sum,scr_perm_entropy,scl_n_above_mean,scl_lineintegral,scr_n_sign_changes,scr_n_below_mean,scr_rms,scr_entropy,scr_ptp,scr_energy,scr_peaks,scr_skewness,scl_sum,scl_n_below_mean,scl_peaks,hrv_perm_entropy,scl_pct_95,scr_iqr_5_95,hrv_peaks,bvp_std,scr_kurtosis,scl_energy,hrv_mean,hrv_entropy,scr_svd_entropy,hrv_pct_95,bvp_perm_entropy,scl_mean,scr_pct_5,bvp_pct_95,hrv_std,scl_iqr_5_95,scl_pct_5,bvp_n_sign_changes,hrv_iqr,scr_mean,bvp_min,hrv_max,bvp_iqr,bvp_kurtosis
0,0.01679119150609515 +/- 0.0028899526585407895,0.07337790011797088 +/- 0.006466795142956124,0.022689736531655513 +/- 0.00216136941937259,0.053637436099095534 +/- 0.0038976049369607185,0.06268187180495477 +/- 0.006240451254385321,0.0 +/- 0.0,-0.01144317734958713 +/- 0.0016725261752368783,0.0 +/- 0.0,0.01667322060558394 +/- 0.004501482664963944,0.04069996067636648 +/- 0.0021048248039437774,0.03252064490758945 +/- 0.00348652302765519,0.02933543059378685 +/- 0.0031810850831547974,0.0025953598112465224 +/- 0.0005334117171156341,0.01793157687770348 +/- 0.0022807707432166606,0.004443570585922129 +/- 0.0017324727307833619,-0.0034998033818325 +/- 0.0017973094584390688,-0.0008651199370821816 +/- 0.0013824927905031015,-0.019111285882815576 +/- 0.003660267802821902,0.0 +/- 0.0,0.0 +/- 0.0,0.0068029885961462646 +/- 0.0013048100686619854,0.006567046795123832 +/- 0.0011129352495544717,0.00015729453401491789 +/- 0.00019264567383270054,0.0 +/- 0.0,0.0008651199370821705 +/- 0.00038529134766548945,0.0 +/- 0.0,-0.0012583562721195651 +/- 0.0007208141085262823,0.0018088871411718443 +/- 0.0005334117171156325,0.00035391270153359853 +/- 0.0005684951747857277,0.0 +/- 0.0,-2.2204460492503132e-17 +/- 0.0006340745378135078,0.0 +/- 0.0,-0.0009437672040896739 +/- 0.0005035882215833825,0.0 +/- 0.0,0.0 +/- 0.0,0.004954777821470668 +/- 0.0025252999383409097,-0.0068029885961462975 +/- 0.0015635780851019497,0.0 +/- 0.0,0.0015336217066456825 +/- 0.0005406105813946991,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.014156508061344853 +/- 0.002153844111306207,0.006291781360597715 +/- 0.001502553926428855,0.006999606763664967 +/- 0.0010954296718194406,0.0 +/- 0.0,-0.0007471490365709932 +/- 0.0006685017695634807,0.0 +/- 0.0,0.0 +/- 0.0,0.0006685017695634898 +/- 0.00046694227632866777,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.009594966574911512 +/- 0.0015451736299165358,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.007510813999213562 +/- 0.0022892299768506237,0.0 +/- 0.0,0.0 +/- 0.0,0.0009830908375933812 +/- 0.0005898545025560494,0.02056626032245378 +/- 0.0028030331714033476,-0.0025953598112466005 +/- 0.0006856309781424462,-0.00023594180102243234 +/- 0.0017603640806605762,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.020212347620920158 +/- 0.0018793241282498592,0.0011010617381045917 +/- 0.0017302398741643641,0.002752654345261496 +/- 0.00198184870913946,0.0 +/- 0.0,0.034211561148250094 +/- 0.0036509616636838872,0.0042469524184034265 +/- 0.0010954296718194503,0.0003932363350373391 +/- 0.0006340745378135078,0.0005112072355485276 +/- 0.0010110074818861466,0.0026740070782540148 +/- 0.0008579403943873762,-0.003932363350373613 +/- 0.0014922269729461413,0.10015729453401492 +/- 0.004158090750187876,-0.0018875344081793366 +/- 0.0006532932648775602,-0.0005505308690523236 +/- 0.00019264567383270054,0.0 +/- 0.0,0.008965788438851752 +/- 0.0018427643749681442,-0.0021627998427054874 +/- 0.0004735192520170207,-0.022335823830121948 +/- 0.0018427643749681496,0.0062131340935902115 +/- 0.0014797394984055788
