,bvp_n_below_mean,bvp_peaks,scr_max,scr_iqr,scr_lineintegral,scr_std,hrv_sum,hrv_energy,bvp_n_above_mean,bvp_max,scl_svd_entropy,scl_rms,hrv_min,scl_max,hrv_lineintegral,bvp_lineintegral,scl_entropy,bvp_svd_entropy,scr_pct_95,bvp_iqr_5_95,bvp_energy,bvp_skewness,hrv_skewness,scl_ptp,scl_skewness,scr_min,hrv_pct_5,scl_perm_entropy,hrv_iqr_5_95,scl_kurtosis,scl_iqr,scr_n_above_mean,hrv_ptp,bvp_mean,hrv_n_above_mean,hrv_svd_entropy,hrv_rms,hrv_n_below_mean,hrv_kurtosis,hrv_n_sign_changes,bvp_ptp,bvp_sum,bvp_rms,bvp_pct_5,scl_std,bvp_entropy,scl_min,scl_n_sign_changes,scr_sum,scr_perm_entropy,scl_n_above_mean,scl_lineintegral,scr_n_sign_changes,scr_n_below_mean,scr_rms,scr_entropy,scr_ptp,scr_energy,scr_peaks,scr_skewness,scl_sum,scl_n_below_mean,scl_peaks,hrv_perm_entropy,scl_pct_95,scr_iqr_5_95,hrv_peaks,bvp_std,scr_kurtosis,scl_energy,hrv_mean,hrv_entropy,scr_svd_entropy,hrv_pct_95,bvp_perm_entropy,scl_mean,scr_pct_5,bvp_pct_95,hrv_std,scl_iqr_5_95,scl_pct_5,bvp_n_sign_changes,hrv_iqr,scr_mean,bvp_min,hrv_max,bvp_iqr,bvp_kurtosis
0,0.07622641509433968 +/- 0.0035961059358308694,0.07857442348008391 +/- 0.004386313402305067,0.01417190775681344 +/- 0.0006708595387840563,0.01899371069182394 +/- 0.0018849280329550442,0.03274633123689731 +/- 0.0018699457543796764,0.011991614255765237 +/- 0.001780860426129578,0.0005031446540880835 +/- 0.0004515861473488025,-0.00037735849056601544 +/- 0.00034828611584561886,0.09802935010482186 +/- 0.0028732648551801823,0.005702306079664599 +/- 0.0016042873349860652,0.0028511530398323106 +/- 0.001532550681970408,0.008721174004192922 +/- 0.0009147766972440743,-0.00620545073375256 +/- 0.0026637115596257555,0.005660377358490598 +/- 0.0008227009169957371,0.013752620545073414 +/- 0.001982656673800731,0.0 +/- 0.0,0.004905660377358523 +/- 0.0015693892890744536,0.022725366876310306 +/- 0.004051277930123666,0.00037735849056608206 +/- 0.0002935010482180462,0.010985324947589126 +/- 0.0012267286237591418,0.0011320754716981462 +/- 0.0008603054309720444,0.002222222222222248 +/- 0.0011566552808497943,0.002264150943396259 +/- 0.0015485270702406166,-0.0014675052410901169 +/- 0.0003380401571613555,4.1928721174011584e-05 +/- 0.00012578616352203474,0.0 +/- 0.0,0.0025157232704403065 +/- 0.0007016016993996352,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,4.1928721174011584e-05 +/- 0.00012578616352203474,8.385744234802317e-05 +/- 0.00016771488469604636,0.0 +/- 0.0,0.0 +/- 0.0,0.01794549266247384 +/- 0.0011829547991333987,0.0 +/- 0.0,0.0042767295597484715 +/- 0.001167999016954645,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.005786163522012544 +/- 0.0010062893081760791,-0.009979035639412936 +/- 0.0010574021142908524,-0.005534591194968519 +/- 0.0018160509708769475,0.0 +/- 0.0,0.004444444444444473 +/- 0.0005988619227289476,0.0 +/- 0.0,0.0 +/- 0.0,0.00041928721174006034 +/- 0.0004961073193374971,0.0 +/- 0.0,0.00012578616352203474 +/- 0.00019214153857260579,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00918238993710696 +/- 0.0002935010482180462,0.0 +/- 0.0,0.0 +/- 0.0,4.1928721174011584e-05 +/- 0.00012578616352203477,0.0077987421383648005 +/- 0.0012324476693248722,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.012578616352201278 +/- 0.00279385010464699,0.00025157232704405843 +/- 0.00027812367214722895,-0.008259958071278783 +/- 0.0006509087922960217,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.019664570230607924 +/- 0.002771421864932606,0.0 +/- 0.0,0.010985324947589137 +/- 0.0007213689951398294,-0.0018029350104821317 +/- 0.0005640932514496476,0.013081761006289338 +/- 0.0045654197362905566,0.0 +/- 0.0,0.00016771488469604633 +/- 0.00020540794488751446,0.005324947589098561 +/- 0.0004213784327514124,0.000796645702306098 +/- 0.0023677665246952546,0.0 +/- 0.0,-0.0005031446540880169 +/- 0.0015777683624508933,0.015345911949685565 +/- 0.0012745227801736264,-0.0015094339622641062 +/- 0.0003842830771451486,0.009392033542976963 +/- 0.001341719077568134,0.007631027253668798 +/- 0.0025352145002651384,0.0010482180293501452 +/- 0.0008437992367923926,0.003731656184486376 +/- 0.0007370396574946351,-0.0014255765199161052 +/- 0.0018295533944881833
