,bvp_peaks,scr_iqr,scr_mean,hrv_rms,hrv_pct_5,scr_pct_95,scl_max,scr_rms,scr_lineintegral,hrv_min,bvp_max,bvp_min,bvp_ptp,scr_sum,scl_kurtosis,hrv_mean,scr_perm_entropy,scl_iqr,scl_lineintegral,bvp_std,scr_svd_entropy,bvp_lineintegral,scl_entropy,hrv_iqr_5_95,scr_n_below_mean,scr_ptp,scl_n_above_mean,hrv_peaks,scr_n_above_mean,hrv_std,scl_pct_95,hrv_skewness,scr_kurtosis,hrv_perm_entropy,scl_skewness,bvp_pct_95,scl_n_sign_changes,bvp_sum,hrv_n_sign_changes,scr_peaks,bvp_mean,scr_n_sign_changes,scl_peaks,bvp_entropy,scr_min,scr_entropy,hrv_iqr,bvp_kurtosis,hrv_n_above_mean,hrv_kurtosis,bvp_rms,scr_max,scr_skewness,scr_pct_5,scl_ptp,scl_std,scl_rms,hrv_svd_entropy,hrv_pct_95,hrv_n_below_mean,scl_sum,hrv_sum,bvp_energy,scl_n_below_mean,scr_std,scl_perm_entropy,hrv_entropy,scl_energy,scr_energy,bvp_iqr,hrv_energy,bvp_pct_5,hrv_lineintegral,scr_iqr_5_95,bvp_n_sign_changes,bvp_iqr_5_95,hrv_ptp,scl_svd_entropy,bvp_perm_entropy,hrv_max,scl_min,scl_mean,scl_iqr_5_95,scl_pct_5,bvp_n_above_mean,bvp_svd_entropy,bvp_n_below_mean,bvp_skewness
0,0.010733752620545035 +/- 0.0018863265206208572,-4.192872117403379e-05 +/- 0.0007605181193801867,0.0007127882599580415 +/- 0.0008805031446540942,-0.005199161425576549 +/- 0.0008633652109842415,-0.010440251572327076 +/- 0.0013185899533347024,4.192872117395607e-05 +/- 0.0007370396574946376,-0.0019706498951782224 +/- 0.0013265653685162473,-0.00025157232704405843 +/- 0.0006275316371947875,0.0020125786163521786 +/- 0.0006441212367185338,-0.00419287211740047 +/- 0.0013259025828798116,0.0023480083857441935 +/- 0.0010473791192282347,8.385744234796766e-05 +/- 0.0010236105338141547,0.003354297693920305 +/- 0.0005303610331519264,0.00016771488469599082 +/- 0.0010304575033496272,-8.385744234803427e-05 +/- 0.0002515723270440473,-0.004570230607966486 +/- 0.0006616240602959928,0.00041928721174000483 +/- 0.0,-8.385744234805648e-05 +/- 0.0007685661542903044,-0.0014675052410901724 +/- 0.0008643827307374647,0.0018448637316561434 +/- 0.0011281865028992648,0.0012997903563941148 +/- 0.00100015601189742,0.0007547169811320531 +/- 0.0007453412509279523,-0.008553459119496898 +/- 0.0016792439743816218,-0.0006708595387840965 +/- 0.0010804275661823832,-0.00029350104821807 +/- 0.00026847481079385495,0.0002935010482179812 +/- 0.0004213784327514003,0.0003354297693920039 +/- 0.00016771488469600194,-0.0006708595387841188 +/- 0.0002781236721471787,-0.0002935010482180811 +/- 0.00019214153857260579,0.0004192872117399826 +/- 0.0010270397244373955,-0.001761006289308209 +/- 0.001090146750524109,0.0005450733752620285 +/- 0.0004213784327514003,0.0005450733752620285 +/- 0.000727436124649785,-4.4408920985006264e-17 +/- 0.0007016016993996682,-0.00029350104821807 +/- 0.00026847481079385495,0.0036477987421383307 +/- 0.0005640932514496293,0.0010482180293500676 +/- 0.000538584175206085,-4.192872117402269e-05 +/- 0.00022579307367441982,0.0 +/- 0.0,0.0 +/- 0.0,-1.1102230246251566e-17 +/- 0.00018751094150942454,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-4.1928721174011584e-05 +/- 0.00012578616352203477,0.0006289308176100183 +/- 0.0007787914306501822,0.0010482180293500786 +/- 0.0006825501298155091,8.385744234800097e-05 +/- 0.00016771488469600196,-4.1928721174011584e-05 +/- 0.00012578616352203474,0.0028930817610062554 +/- 0.0009271842510480628,-0.0002935010482180589 +/- 0.00032747378096046746,-0.00020964360587005793 +/- 0.0002096436058700579,-0.00012578616352203474 +/- 0.00042137843275140804,-0.0017190775681342086 +/- 0.0003482861158456349,0.0003354297693920039 +/- 0.0007911095288936479,-0.011572327044025199 +/- 0.001525652444332091,-0.0005450733752620951 +/- 0.0014286561876226999,-0.002641509433962297 +/- 0.0009931001494613804,0.000922431865828044 +/- 0.0002515723270440473,-0.006037735849056624 +/- 0.0018295533944881787,-8.385744234804538e-05 +/- 0.0007685661542902875,0.003941299790356356 +/- 0.0008834929771784265,8.385744234800097e-05 +/- 0.00016771488469600196,0.00020964360586998022 +/- 0.0005048886615845749,0.0 +/- 0.0,0.0012159329140460807 +/- 0.000982421342881351,-0.004989517819706535 +/- 0.0010001560118974118,-4.192872117404489e-05 +/- 0.0006876821579394758,-4.192872117403379e-05 +/- 0.0007127882599580912,-0.003857442348008422 +/- 0.0015777683624508914,-0.001257861635220159 +/- 0.0012006558543628109,-0.0010062893081761448 +/- 0.0014057068858901564,-0.0020125786163522454 +/- 0.0010901467505241192,0.002054507337526168 +/- 0.0009459550668912734,0.003102725366876258 +/- 0.0009597922970448275,0.0023480083857442048 +/- 0.001158932910782826,0.00041928721174001594 +/- 0.0007731274178023424,0.004486373165618407 +/- 0.005045577640284659,-0.0030188679245283347 +/- 0.0010574021142908605,-0.0012997903563941704 +/- 0.0019527263768880656,0.0013417190775680931 +/- 0.0009707200757056778,-0.0036058700209643966 +/- 0.001405706885890165,-0.006121593291404659 +/- 0.0017206108619440695,0.012117400419287171 +/- 0.003162493077255028,0.0066666666666666315 +/- 0.0015169855358595791,0.00758909853249472 +/- 0.0018979405111540868,0.0015513626834381179 +/- 0.001094170930876305
