,scr_mean,scr_sum,bvp_peaks,scr_max,scr_lineintegral,hrv_min,scr_iqr_5_95,bvp_max,scr_iqr,hrv_pct_5,scr_std,hrv_mean,scr_rms,scl_pct_5,scr_perm_entropy,bvp_ptp,bvp_kurtosis,bvp_pct_5,bvp_min,scr_pct_95,scr_energy,hrv_energy,hrv_svd_entropy,hrv_iqr,scr_skewness,scr_n_above_mean,scl_kurtosis,scl_pct_95,bvp_std,bvp_n_sign_changes,bvp_energy,hrv_kurtosis,hrv_n_below_mean,scr_n_below_mean,scl_skewness,hrv_ptp,hrv_skewness,bvp_iqr_5_95,scl_n_below_mean,bvp_rms,bvp_lineintegral,bvp_sum,hrv_rms,bvp_mean,bvp_entropy,scl_peaks,scr_n_sign_changes,scr_peaks,scl_n_sign_changes,hrv_n_sign_changes,hrv_peaks,scr_entropy,scr_kurtosis,scr_min,hrv_sum,hrv_iqr_5_95,hrv_n_above_mean,bvp_iqr,scl_entropy,hrv_perm_entropy,scr_svd_entropy,scl_n_above_mean,hrv_entropy,scl_perm_entropy,scr_pct_5,hrv_pct_95,scr_ptp,scl_mean,scl_max,bvp_n_above_mean,scl_iqr,bvp_skewness,bvp_pct_95,hrv_std,scl_lineintegral,hrv_max,scl_energy,scl_rms,scl_svd_entropy,scl_std,scl_sum,hrv_lineintegral,bvp_perm_entropy,scl_ptp,scl_min,scl_iqr_5_95,bvp_n_below_mean,bvp_svd_entropy
0,-0.005367709213863048 +/- 0.001763537281912523,-0.003127641589180041 +/- 0.0021401502791499796,0.010693153000845312 +/- 0.003065627693286325,0.0013947590870667993 +/- 0.002096723035471258,-0.007480980557903627 +/- 0.0017016755823497421,0.00976331360946745 +/- 0.0033196526569499447,0.0015638207945900206 +/- 0.0020185890002129376,0.007945900253592564 +/- 0.000996604067840391,-0.005705832628909546 +/- 0.0011690039464023175,0.008579881656804733 +/- 0.0020536822676680095,-0.00025359256128484333 +/- 0.0015262443013751253,0.000295857988165682 +/- 0.0018716474915878671,-0.00029585798816565977 +/- 0.0011029575951563813,0.004395604395604413 +/- 0.001003748274474884,-0.0004226542688080981 +/- 0.0006268975897798596,0.004649196956889257 +/- 0.0013365501522266988,0.0012679628064243497 +/- 0.001085818476641167,0.004015215553677098 +/- 0.0006051488192424586,0.004226542688081159 +/- 0.0015586719285364075,0.0007185122569737911 +/- 0.0015477458515300543,-0.0020287404902789574 +/- 0.0015215553677092196,0.0019019442096365302 +/- 0.0014049678899910958,0.00021132713440408235 +/- 0.001122224687011985,0.0005917159763313862 +/- 0.0004310244728311765,-0.0021555367709213845 +/- 0.0009535514938865955,-0.0009721048182586677 +/- 0.0005362881462573955,-0.00016906170752322146 +/- 0.00020705745923777034,0.0002535925612848766 +/- 0.001121428500542839,0.0032121724429416743 +/- 0.0010213901921889113,-0.0015638207945900206 +/- 0.0013636742015977804,-0.000126796280642405 +/- 0.0010532490105137169,0.0009721048182586789 +/- 0.0006561358705096971,-0.00016906170752323257 +/- 0.0004706478751335482,-0.00038038884192728164 +/- 0.0004800429709045148,-0.001563820794590043 +/- 0.0003301035365979035,-4.2265426880805365e-05 +/- 0.0009721048182586683,-0.0016060862214708372 +/- 0.00045521257879413364,0.006255283178360105 +/- 0.0010143702451394648,0.00038038884192733715 +/- 0.0005810535538827987,0.0030431107354184305 +/- 0.0014494022146646058,0.004099746407438709 +/- 0.0019918633420030764,0.0005494505494505808 +/- 0.0004247622832257397,0.0015215553677092263 +/- 0.0012566414832898129,0.000676246830093008 +/- 0.0004706478751335462,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0005917159763313418 +/- 0.0005071851225697624,0.0 +/- 0.0,0.0008030431107354131 +/- 0.0001267962806424161,4.226542688083868e-05 +/- 0.0002958579881656804,-0.0043956043956044025 +/- 0.001168239641680944,0.00021132713440408235 +/- 0.00021132713440408232,0.0007607776838546188 +/- 0.002034016807356866,-0.0009721048182586456 +/- 0.0006828188681911901,4.226542688083868e-05 +/- 0.00039873123973187936,0.003465765004226529 +/- 0.0017405968116630643,-0.001183431952662717 +/- 0.0011309457447387762,0.00021132713440407124 +/- 0.0007619508189906874,0.0005494505494505586 +/- 0.0010187633806588178,0.0001267962806424605 +/- 0.0003803888419272952,0.0013524936601859827 +/- 0.0008410713754070971,0.0008030431107354352 +/- 0.0005494505494505484,0.0007185122569738245 +/- 0.0006828188681911826,-0.0015638207945900206 +/- 0.0017431606616484681,0.0008453085376162517 +/- 0.0011182380858260925,0.0010566356720203007 +/- 0.0011991767505588468,0.0004226542688081314 +/- 0.0017528690915746092,0.019061707523245975 +/- 0.0017876826697004748,-0.00021132713440403795 +/- 0.0008713240967070345,0.00012679628064244942 +/- 0.0015244876413247081,0.0010566356720203007 +/- 0.0012992752450498128,0.0007185122569738134 +/- 0.0005992158444107139,-0.0008453085376162184 +/- 0.0009259891082082394,-0.0028317836010143594 +/- 0.0024209642420320856,0.0037616229923922327 +/- 0.0010600115134390838,0.0021555367709213957 +/- 0.0013020221302408365,0.0013947590870667993 +/- 0.0011811655631852934,-0.00021132713440403795 +/- 0.001004637728149193,-0.0031276415891800524 +/- 0.0015144947478587226,0.002451394759087078 +/- 0.001333874373462326,0.009467455621301779 +/- 0.0026677487469246963,-0.0010566356720202786 +/- 0.0009497973395707554,0.002789518174133554 +/- 0.0011053843474744,0.004733727810650889 +/- 0.0012365797834596778,0.01766694843617921 +/- 0.0018596787827557218,0.0010143702451394954 +/- 0.0016714894280037992
