,bvp_rms,accz_energy,hrv_rms,hrv_sum,hrv_mean,bvp_std,accy_perm_entropy,hrv_std,scr_rms,accz_rms,hrv_pct_95,bvp_lineintegral,accx_energy,accz_perm_entropy,hrv_iqr_5_95,scl_std,hrv_max,accy_energy,accx_perm_entropy,hrv_lineintegral,accz_lineintegral,hrv_n_below_mean,scl_pct_5,hrv_n_above_mean,accx_rms,hrv_min,bvp_min,accx_lineintegral,scr_iqr_5_95,bvp_n_sign_changes,hrv_pct_5,scr_pct_95,hrv_entropy,accz_min,scl_iqr_5_95,accz_ptp,accz_sum,accz_mean,scl_pct_95,accx_sum,accx_mean,scl_ptp,accz_n_sign_changes,scr_lineintegral,accx_svd_entropy,bvp_pct_95,accy_pct_95,accy_std,scl_entropy,accx_n_below_mean,accy_svd_entropy,accx_pct_5,bvp_skewness,accx_ptp,hrv_ptp,scl_mean,scl_sum,accx_max,accy_skewness,accz_svd_entropy,accx_pct_95,accy_min,accx_n_above_mean,accz_std,bvp_n_above_mean,bvp_n_below_mean,scr_pct_5,accx_skewness,hrv_energy,scr_kurtosis,accz_peaks,scl_rms,accy_max,scr_min,scr_perm_entropy,accy_peaks,hrv_peaks,accy_n_below_mean,accx_entropy,accx_kurtosis,hrv_kurtosis,bvp_energy,accx_min,accy_kurtosis,accy_ptp,bvp_entropy,hrv_n_sign_changes,scr_skewness,accz_n_below_mean,accx_std,hrv_perm_entropy,scl_iqr,accy_lineintegral,scl_n_sign_changes,scl_skewness,accy_iqr,scr_n_sign_changes,bvp_sum,bvp_mean,accz_pct_95,accz_skewness,hrv_skewness,bvp_peaks,accy_n_sign_changes,accx_n_sign_changes,accz_iqr_5_95,scl_perm_entropy,scl_n_below_mean,scl_n_above_mean,scr_entropy,accy_entropy,accy_n_above_mean,bvp_kurtosis,accz_n_above_mean,accz_pct_5,scl_kurtosis,scr_n_above_mean,scr_n_below_mean,accx_iqr_5_95,accy_pct_5,accz_max,bvp_iqr,accz_iqr,bvp_perm_entropy,accz_kurtosis,bvp_ptp,accy_mean,accy_sum,hrv_svd_entropy,accx_peaks,accy_iqr_5_95,hrv_iqr,scl_peaks,scr_energy,scr_peaks,scr_max,accz_entropy,scr_ptp,scr_sum,scr_mean,scr_std,scl_max,accy_rms,scr_iqr,accx_iqr,bvp_iqr_5_95,bvp_svd_entropy,scl_lineintegral,scr_svd_entropy,scl_energy,scl_svd_entropy,bvp_pct_5,scl_min,bvp_max
0,0.36428801028608165 +/- 0.005355716031202306,0.35580199292831893 +/- 0.00574011296212454,0.27827065252330446 +/- 0.006362645794624957,0.2202507232401158 +/- 0.00749555193000422,0.2202507232401158 +/- 0.00749555193000422,0.1536483445837352 +/- 0.004178720668595293,0.06692381870781104 +/- 0.005273576479541196,0.038926390228222474 +/- 0.0042289833750441316,0.016297010607521766 +/- 0.0016456349387554106,0.09746062359369982 +/- 0.003678487817658623,0.033944069431051146 +/- 0.003937345418909056,-0.0002892960462873129 +/- 0.0019733906111437808,0.028640308582449436 +/- 0.005570195317402021,0.05053037608486023 +/- 0.0038620992081968707,0.01918997107039543 +/- 0.003795307358564005,0.007393121182899443 +/- 0.0017897024631404854,0.011250401800064336 +/- 0.003103186984544439,0.0795564127290261 +/- 0.004555498489010936,0.002860816457730675 +/- 0.003387953744261794,0.016457730633236946 +/- 0.0037727806495972374,0.06673095467695281 +/- 0.005260629391315684,0.0018643522982964233 +/- 0.0024344707462245403,0.035872709739633614 +/- 0.0036001285760205756,0.003214400514304139 +/- 0.0028388816670935004,-0.02082931533269039 +/- 0.0022629014344966946,0.05165541626486665 +/- 0.004952785196129683,0.0012536162005786443 +/- 0.001898674307376712,-0.001960784313725439 +/- 0.002491730630187527,0.002153648344583792 +/- 0.000886731869118205,0.021375763420122196 +/- 0.0027397932931353345,0.013243330118932872 +/- 0.002938320766834189,0.001157184185149529 +/- 0.0010386045915399512,0.0016393442622951505 +/- 0.0006004995722362643,0.01861137897782069 +/- 0.003557544213249127,-0.012471873995499783 +/- 0.0014925344604620934,0.006846673095467759 +/- 0.0024983564836802445,0.018804243008678934 +/- 0.0022188678695496365,0.018804243008678934 +/- 0.0022188678695496365,0.0100289296046288 +/- 0.0030487703507243655,0.029251044680167204 +/- 0.002753899066615755,0.029251044680167204 +/- 0.002753899066615755,0.00038572806171653927 +/- 0.0008480170979281802,-0.001960784313725439 +/- 0.001871267062401513,0.006653809064609506 +/- 0.0012370222696813705,0.020893603342976574 +/- 0.0014589271254143738,0.0018964963034394766 +/- 0.002732996662037918,0.0006107360977178455 +/- 0.0035283811324593743,-0.00372870459659268 +/- 0.0017617730126704735,-0.008678881388620963 +/- 0.0011589685874201332,0.013661202185792398 +/- 0.0007365116835351615,-0.009868209578913479 +/- 0.0026972249046349176,0.021729347476695658 +/- 0.002108803531579126,0.0018964963034394655 +/- 0.0011979842593110909,0.004950176792028338 +/- 0.002401998288944959,-0.0022822243651558494 +/- 0.0013821922211507698,-0.0039215686274509335 +/- 0.002451388745090032,-0.0039215686274509335 +/- 0.002451388745090032,-0.005014464802314322 +/- 0.002323280102808443,0.0035358405657345605 +/- 0.0015681531234523463,-0.006107360977177711 +/- 0.004042995225594352,0.003953712632594086 +/- 0.0015618811460310427,0.000739312118289992 +/- 0.0010271003091398654,-0.014111218257794867 +/- 0.0017573689402554458,-0.0008678881388620496 +/- 0.0012781032048904525,-0.00199292831886847 +/- 0.0010445565290435157,-0.00199292831886847 +/- 0.0010445565290435157,-0.0003535840565733861 +/- 0.00026700816017091126,-0.014368370298939193 +/- 0.001645634938755406,-0.009675345548055225 +/- 0.004272735157997579,9.643201542918201e-05 +/- 0.0010371112700033158,-0.006364513018322038 +/- 0.0029171459478080147,0.014561234329797524 +/- 0.0029706695854868565,-0.0006428801028607545 +/- 0.0014157965635194587,-9.643201542909318e-05 +/- 0.00014730233670698966,-0.00196078431372545 +/- 0.0006500722731005099,0.003407264545162392 +/- 0.0027992981108424676,-0.002828672452587533 +/- 0.0009728541273173572,-0.0023465123754419226 +/- 0.0010952571544455727,0.0014786242365799397 +/- 0.0014317619705123761,-0.0002892960462873129 +/- 0.0007252018111654318,-0.00012857602057211314 +/- 0.0002132192086374,-0.006782385085181563 +/- 0.001887759159116171,0.0018322082931533923 +/- 0.0011504680275264086,-0.00012857602057211314 +/- 0.0005417004032899962,4.4408920985006264e-17 +/- 0.0005927061689034148,0.0 +/- 0.0,0.0 +/- 0.0,-0.00022500803600123965 +/- 0.00025105270575073713,-0.00048216007714553256 +/- 0.00021562854170681058,-0.014271938283510055 +/- 0.0018364328970859251,-0.0001607200257151442 +/- 0.00021562854170678575,0.0 +/- 0.0,0.0009964641594343072 +/- 0.0009691297609566914,-6.428801028605103e-05 +/- 0.0001928640308582086,-0.007457409193185427 +/- 0.000983417456816351,0.00022500803600132845 +/- 0.0006107360977177596,0.0002892960462874017 +/- 0.0007108114557214993,-9.643201542907099e-05 +/- 0.0003535840565734184,-9.643201542907099e-05 +/- 0.0003535840565734184,-0.005110896817743427 +/- 0.0011806086578082106,0.0001928640308582863 +/- 0.001287366402732287,0.0008678881388621384 +/- 0.0006274259497249743,-0.008293153326904478 +/- 0.0012679577578473833,0.00118932819029256 +/- 0.0004990091512780672,0.00012857602057216865 +/- 0.00015747282177970302,-0.00196078431372545 +/- 0.0012403588159160875,-0.0003857280617164505 +/- 0.002067236925851948,0.0001928640308582974 +/- 0.0006460865073044415,0.0001928640308582974 +/- 0.0006460865073044415,-0.001382192221150702 +/- 0.0007194802084731702,0.0010607521697203915 +/- 0.000575907195987453,-6.428801028601772e-05 +/- 0.000589209346828115,-0.00012857602057212426 +/- 0.00015747282177964864,-0.006975249116039817 +/- 0.0010857824335618468,-0.004789456766313016 +/- 0.002080439874674936,-0.000514304082288608 +/- 0.000933837290024671,0.00012857602057220197 +/- 0.0006773162168339819,0.00012857602057220197 +/- 0.0006773162168339819,0.0007393121182899698 +/- 0.0005759071959874531,-0.02349726775956279 +/- 0.0023553024881674323,-0.0033429765348761964 +/- 0.0011153552923752613,-0.0009964641594342183 +/- 0.002172754049003044,-0.0005464480874316502 +/- 0.0011504680275264197,-0.0037287045965927025 +/- 0.0009114398507719551,-0.0070395371263258675 +/- 0.0013671597761579532,-0.00012857602057213534 +/- 0.00021321920863740334,-0.006621665059466342 +/- 0.0016020489610256757,-0.006621665059466342 +/- 0.0016020489610256757,0.0018964963034394766 +/- 0.001616495141199629,0.009128897460623665 +/- 0.0012630589973891585,-0.0006750241080037966 +/- 0.0007252018111654485,-0.00446801671488265 +/- 0.001962890985634453,0.0 +/- 0.0,-0.0007071681131468166 +/- 0.00024054370856792655,-0.001189328190292449 +/- 0.00020582205841957943,-0.0020572163291545766 +/- 0.000955709980541198,-0.007875281260044952 +/- 0.0016593904852639423,-0.001767920282867208 +/- 0.0008890592533551411,-0.004853744776599123 +/- 0.0015711153210993035,-0.004853744776599123 +/- 0.0015711153210993035,-0.00562520090003209 +/- 0.0014393193942293823,0.005239472838315706 +/- 0.0013941014749084674,-0.005753776920604248 +/- 0.003154209839981548,-0.0025072324011571447 +/- 0.0008480170979281801,0.0012857602057216866 +/- 0.0015482603122844666,0.000739312118289992 +/- 0.001066580522213872,-0.023272259723561495 +/- 0.0020491645709429978,-0.0026358084217293133 +/- 0.0007977932270003677,-0.0025393764063001757 +/- 0.0017096864219829288,-0.0002571520411442707 +/- 0.00024054370856787906,-0.002153648344583681 +/- 0.0020534459985450805,-0.004275152684024386 +/- 0.0010169908080717735,0.00022500803600132845 +/- 0.0009097378140845271,-0.0008036001285759764 +/- 0.0012470051264076465
