,accy_pct_95,accy_max,accx_perm_entropy,accz_sum,accy_iqr,hrv_lineintegral,hrv_ptp,bvp_peaks,accz_pct_5,accy_perm_entropy,accz_perm_entropy,bvp_ptp,bvp_pct_95,accz_pct_95,accz_n_sign_changes,scl_iqr,hrv_iqr,bvp_n_below_mean,accx_pct_5,accz_max,scl_std,hrv_iqr_5_95,hrv_entropy,accz_iqr,bvp_n_above_mean,accz_rms,accz_n_above_mean,scl_n_sign_changes,accy_svd_entropy,accx_iqr_5_95,accy_n_above_mean,hrv_pct_95,accy_kurtosis,hrv_max,scl_ptp,accy_skewness,accy_rms,hrv_n_above_mean,accy_entropy,accx_max,hrv_n_below_mean,hrv_skewness,bvp_skewness,hrv_peaks,accz_n_below_mean,accz_entropy,hrv_std,scr_kurtosis,scr_mean,scl_n_below_mean,scr_entropy,accx_peaks,scl_skewness,bvp_mean,accy_n_sign_changes,scr_n_sign_changes,bvp_sum,hrv_kurtosis,scr_n_below_mean,hrv_n_sign_changes,bvp_entropy,scr_min,scl_peaks,scr_peaks,hrv_energy,accz_svd_entropy,accz_skewness,scl_kurtosis,hrv_perm_entropy,scr_n_above_mean,accy_n_below_mean,accz_kurtosis,bvp_n_sign_changes,scl_perm_entropy,accx_iqr,accx_min,scr_iqr,hrv_mean,scr_perm_entropy,scr_pct_5,scl_pct_95,accz_ptp,accx_kurtosis,scr_energy,scr_skewness,accx_n_above_mean,scr_pct_95,scr_svd_entropy,accx_skewness,scl_n_above_mean,accz_peaks,hrv_svd_entropy,accy_lineintegral,accx_lineintegral,accy_peaks,bvp_rms,scr_rms,scr_std,accx_svd_entropy,accz_std,accz_mean,hrv_pct_5,hrv_min,accz_lineintegral,scr_iqr_5_95,scl_max,scl_iqr_5_95,accx_std,bvp_max,scl_svd_entropy,bvp_kurtosis,scr_lineintegral,scr_ptp,accx_rms,accz_energy,bvp_lineintegral,accx_n_below_mean,accx_energy,scr_max,scr_sum,bvp_pct_5,hrv_sum,accx_entropy,scl_lineintegral,bvp_svd_entropy,bvp_std,accy_iqr_5_95,bvp_min,accz_iqr_5_95,accy_min,bvp_iqr_5_95,bvp_iqr,scl_min,accx_ptp,hrv_rms,accx_pct_95,accx_mean,bvp_energy,accx_sum,bvp_perm_entropy,scl_rms,accy_energy,scl_pct_5,accz_min,scl_entropy,accy_ptp,scl_sum,accx_n_sign_changes,scl_mean,scl_energy,accy_sum,accy_std,accy_pct_5,accy_mean
0,0.02200282087447105 +/- 0.001784077664410932,0.008716502115655823 +/- 0.0018517058879860403,0.007785613540197434 +/- 0.0010028992290341977,0.007023977433004203 +/- 0.0013902647707025604,0.006572637517630442 +/- 0.001659527907484653,0.005246826516220005 +/- 0.0009788068588376718,0.004851904090267955 +/- 0.0010076485810714547,0.004174894217207315 +/- 0.0012152699141629183,0.0037799717912552545 +/- 0.001394550871007981,0.00375176304654441 +/- 0.00152978808044639,0.0036953455571226757 +/- 0.0014016652466916524,0.003638928067700975 +/- 0.0005842684112047318,0.0033286318758814935 +/- 0.0007113974732252865,0.0033286318758814935 +/- 0.0008812693569429392,0.0030183356840620345 +/- 0.0008277235966782084,0.0029901269393511564 +/- 0.0005669887515441929,0.0024259520451339724 +/- 0.0007590196923595968,0.0023413258110013824 +/- 0.0011357304450887223,0.002143864598025369 +/- 0.0010028992290341881,0.002115655853314524 +/- 0.0002890536182217068,0.0019746121297602006 +/- 0.00043700799393031007,0.0019464033850493223 +/- 0.0008689941777573619,0.001748942172073309 +/- 0.0008902529668862848,0.001720733427362453 +/- 0.0006237896865302163,0.001720733427362453 +/- 0.0010588617421226209,0.0015232722143864396 +/- 0.001262794317946384,0.0012129760225669695 +/- 0.0005054012092290278,0.0012129760225669695 +/- 0.00022031733923574546,0.0012129760225669584 +/- 0.0011496577643054931,0.0012129760225669584 +/- 0.00039992797965466897,0.0011847672778561135 +/- 0.0005753477589385436,0.0009873060648801003 +/- 0.0010032958670679226,0.0008180535966149205 +/- 0.0004078090915317501,0.0007616361071932198 +/- 0.0008372819226886275,0.0007334273624823529 +/- 0.0008291643699125106,0.0007052186177714858 +/- 0.00045920509438926075,0.0006770098730606522 +/- 0.0011506955178770763,0.00067700987306063 +/- 0.00038264203007756765,0.0006488011283497852 +/- 0.0005923836389280755,0.0006205923836389071 +/- 0.0012665694962281206,0.0005359661495063283 +/- 0.0004078090915317631,0.0005077574047954725 +/- 0.000211094916038036,0.0005077574047954503 +/- 0.000700122631649682,0.0005077574047954503 +/- 0.0006282385740851917,0.00039492242595202677 +/- 0.0005669887515441918,0.0003667136812411598 +/- 0.000757445505336944,0.0003385049365303039 +/- 0.0003038174785407513,0.0002820874471085921 +/- 0.00021850399696516577,0.00028208744710856993 +/- 0.0010092267317347561,0.00025387870239772513 +/- 0.00019746121297602607,0.0001692524682651353 +/- 0.00022566995768688868,0.00016925246826512418 +/- 0.0006332847481140675,0.0001410437235542794 +/- 0.0001410437235542794,0.00011283497884343464 +/- 0.00025853741579442025,0.00011283497884341242 +/- 0.0010341496631776168,5.641748942171176e-05 +/- 0.00011283497884342352,2.820874471085588e-05 +/- 8.462623413256766e-05,2.8208744710822575e-05 +/- 0.0005418722908969936,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-2.8208744710866984e-05 +/- 8.462623413260096e-05,-0.00011283497884346793 +/- 0.00033850493653033906,-0.00011283497884346793 +/- 0.000893821129351469,-0.00014104372355431272 +/- 0.00047621842076542634,-0.00014104372355433492 +/- 0.00038368040927322253,-0.0001974612129760467 +/- 0.00031029619181946016,-0.00025387870239780287 +/- 8.462623413260095e-05,-0.00028208744710862544 +/- 0.0004720225819656193,-0.0003102961918194924 +/- 0.00044512648344315406,-0.0003102961918194924 +/- 0.0011864451816537601,-0.00031029619181951464 +/- 0.00015190873927036535,-0.0003667136812411931 +/- 0.0005359661495063447,-0.00045133991537377183 +/- 0.0005808536045690868,-0.0005077574047955058 +/- 0.0008156181830635355,-0.0005077574047955058 +/- 0.0009673584315646106,-0.0005077574047955169 +/- 0.00024591813503751657,-0.0006770098730606633 +/- 0.0003141192870425724,-0.0006770098730606744 +/- 0.0009114524356221908,-0.0007052186177715414 +/- 0.0011984567439350061,-0.0007334273624823862 +/- 0.0003612481939313329,-0.0007334273624823862 +/- 0.0009114524356221928,-0.0007616361071932532 +/- 0.0003102961918194541,-0.0008744710860366766 +/- 0.000344331611163139,-0.0009026798307475437 +/- 0.0004853215947555864,-0.0009308885754584217 +/- 0.0006915458771300996,-0.0009590973201692665 +/- 0.0004406346784714625,-0.0009590973201692665 +/- 0.00025853741579441304,-0.0010437235543018452 +/- 0.0005787950501744244,-0.0010437235543018565 +/- 0.0008180535966149396,-0.001128349788434424 +/- 0.0012100203435558416,-0.0013822284908321715 +/- 0.0009478306130556509,-0.0014386459802538942 +/- 0.0007923594868935399,-0.001523272214386473 +/- 0.000645727680804484,-0.0017207334273624864 +/- 0.0007404459660596185,-0.0017207334273625086 +/- 0.0007404459660596177,-0.0017771509167842426 +/- 0.0010708182169874246,-0.0019464033850493888 +/- 0.0008504831273163148,-0.001974612129760245 +/- 0.0012865166996887238,-0.001974612129760256 +/- 0.0010554745801901147,-0.0021156558533145463 +/- 0.0006463435394860035,-0.0021438645980254357 +/- 0.00117125751718063,-0.0022002820874471142 +/- 0.0011339775030884025,-0.0022284908321580144 +/- 0.0008960440154735589,-0.002397743300423172 +/- 0.00115793375186313,-0.0024823695345557394 +/- 0.0010233205724805244,-0.0025105782792666067 +/- 0.0009644750915249001,-0.002566995768688318 +/- 0.0007923594868935451,-0.002708039492242609 +/- 0.0003826420300775938,-0.0027644569816643316 +/- 0.0004333509589770772,-0.0027926657263751984 +/- 0.0009136324254274788,-0.0028208744710860544 +/- 0.0009771795811389984,-0.0028772919605077997 +/- 0.0010463885467414035,-0.003046544428772946 +/- 0.0006154421503320673,-0.0030465444287729572 +/- 0.0008156181830635494,-0.0031875881523272366 +/- 0.0013113274244479002,-0.0032157968970381256 +/- 0.0004583378507552114,-0.0032440056417489594 +/- 0.0006938433780676518,-0.0034132581100141278 +/- 0.0007186312667338208,-0.003667136812411864 +/- 0.0010629869495862795,-0.0036953455571227534 +/- 0.0010885067069999971,-0.003779971791255321 +/- 0.0005077574047954873,-0.003779971791255321 +/- 0.0008481408394004413,-0.003921015514809634 +/- 0.0009393977887360668,-0.003949224259520501 +/- 0.0012740862951352485,-0.004090267983074792 +/- 0.0007802153278386006,-0.00417489421720737 +/- 0.0011685368224094938,-0.004372355430183395 +/- 0.0016889949088770442,-0.0044851904090268515 +/- 0.0007923594868935442,-0.004513399153737685 +/- 0.0010997793336879104,-0.00454160789844853 +/- 0.0006109000797660873,-0.004569816643159419 +/- 0.0009755495890432015,-0.004710860366713721 +/- 0.0007029582958746,-0.004710860366713721 +/- 0.0008372819226886137,-0.004767277856135432 +/- 0.0011931332007084272,-0.005105782792665747 +/- 0.0009726905302999481,-0.005162200282087493 +/- 0.0011145131884422082,-0.005331452750352639 +/- 0.0012260261671143034,-0.005613540197461253 +/- 0.0006961332964317523,-0.005980253878702435 +/- 0.0020450853551923186,-0.00600846262341328 +/- 0.0007361347447503425,-0.006064880112835014 +/- 0.0012756467198414669,-0.00648801128349793 +/- 0.0011353800732015957,-0.006939351198871702 +/- 0.001164443861244008,-0.007249647390691139 +/- 0.0012037567443358083,-0.007813822284908355 +/- 0.0010406694919998345,-0.009619181946403422 +/- 0.001058861742122618,-0.010267983074753195 +/- 0.0012690800427872528,-0.010944992947813837 +/- 0.0017831854024574403,-0.012383638928067731 +/- 0.0014950634696755882,-0.013427362482369554 +/- 0.0018720067726981158,-0.01475317348377998 +/- 0.0015657759194784493
