,accy_pct_95,accx_perm_entropy,accz_rms,accz_pct_5,accz_min,accy_min,accx_pct_5,accy_perm_entropy,accz_n_sign_changes,accz_mean,accx_lineintegral,scl_pct_95,accx_skewness,accx_svd_entropy,accz_ptp,scr_pct_5,accz_max,accx_sum,accx_n_below_mean,hrv_rms,bvp_peaks,bvp_pct_95,accx_min,bvp_lineintegral,accx_max,bvp_skewness,scl_energy,accz_pct_95,scl_iqr,hrv_kurtosis,scl_rms,scr_ptp,accz_energy,hrv_svd_entropy,accz_sum,accy_iqr,accx_std,bvp_pct_5,scl_max,accy_iqr_5_95,scl_entropy,accx_kurtosis,hrv_min,accx_mean,hrv_entropy,bvp_n_sign_changes,hrv_n_above_mean,scr_iqr_5_95,hrv_ptp,scl_n_below_mean,hrv_perm_entropy,hrv_pct_5,hrv_skewness,hrv_pct_95,hrv_iqr_5_95,hrv_iqr,hrv_n_sign_changes,accz_entropy,bvp_sum,bvp_mean,bvp_iqr,bvp_rms,scl_lineintegral,scl_n_above_mean,scl_iqr_5_95,hrv_std,hrv_peaks,hrv_sum,accy_svd_entropy,accz_lineintegral,accz_peaks,accx_entropy,accy_std,accy_energy,accy_ptp,scr_perm_entropy,accx_energy,accx_peaks,accx_iqr_5_95,accx_n_sign_changes,accx_pct_95,accy_lineintegral,accz_std,accy_entropy,accz_kurtosis,accy_kurtosis,accy_rms,accz_iqr_5_95,accz_n_above_mean,accz_skewness,scl_svd_entropy,scl_perm_entropy,scr_std,scl_pct_5,scr_peaks,scr_mean,scr_max,scl_n_sign_changes,bvp_entropy,bvp_energy,bvp_n_below_mean,scl_peaks,scl_ptp,scl_std,scl_sum,scr_iqr,scr_sum,scr_lineintegral,scr_skewness,scr_pct_95,scr_n_below_mean,scr_n_sign_changes,scr_n_above_mean,scr_min,bvp_svd_entropy,accx_iqr,bvp_kurtosis,scr_kurtosis,accy_skewness,scl_skewness,hrv_lineintegral,scl_kurtosis,hrv_energy,scr_entropy,hrv_n_below_mean,bvp_perm_entropy,bvp_std,accy_n_above_mean,bvp_n_above_mean,accz_iqr,accy_mean,scr_rms,scl_mean,accy_n_below_mean,bvp_max,accy_pct_5,accx_ptp,scr_svd_entropy,accx_n_above_mean,accz_perm_entropy,accy_peaks,accz_n_below_mean,accz_svd_entropy,accy_n_sign_changes,bvp_iqr_5_95,hrv_mean,scl_min,accy_max,accy_sum,accx_rms,scr_energy,hrv_max,bvp_min,bvp_ptp
0,0.1077287066246057 +/- 0.005842778864788632,0.04321766561514197 +/- 0.0025744108218426634,0.002492113564668774 +/- 0.001641894470621197,-0.013690851735015741 +/- 0.001085466910667831,0.0 +/- 0.0,-0.002365930599369059 +/- 0.0007886435331230301,0.0 +/- 0.0,0.033659305993690866 +/- 0.0017453092988798863,0.0 +/- 0.0,0.0 +/- 0.0,0.043817034700315484 +/- 0.0028581555817030284,0.0076971608832807625 +/- 0.0008604531039107883,0.0 +/- 0.0005985383583915298,-0.0012933753943217385 +/- 0.0004100946372240011,-0.032365930599369076 +/- 0.002547989969250293,0.0 +/- 0.0,0.001987381703470037 +/- 0.0007200449344172436,0.027003154574132503 +/- 0.003365799033021865,0.0023028391167192463 +/- 0.0006773157903338782,0.0 +/- 0.0,0.01056782334384857 +/- 0.0013912351464479573,0.0 +/- 0.0,0.0 +/- 0.0,-0.004290220820189261 +/- 0.001694097360517054,0.0 +/- 0.0,0.00028391167192430843 +/- 0.00016987901599794478,0.0 +/- 0.0,3.154574132492316e-05 +/- 9.463722397476949e-05,-0.00160883280757097 +/- 0.002564534900530314,0.0 +/- 0.0,0.0032176656151419623 +/- 0.0012363355168621736,0.0 +/- 0.0,-0.000914826498422705 +/- 0.0004100946372239618,0.0 +/- 0.0,-0.030252365930599358 +/- 0.0038076376232670855,-0.0009463722397476282 +/- 0.00448127214058796,0.0014826498422712887 +/- 0.0004472380718851046,0.0 +/- 0.0,0.00703470031545742 +/- 0.0007471747181278976,0.010252365930599371 +/- 0.0019913834829131272,0.0 +/- 0.0,0.0 +/- 0.0,0.022555205047318626 +/- 0.0016223837060723957,0.007223974763406948 +/- 0.0021135646687697194,0.0 +/- 0.0,0.00034700315457415477 +/- 0.00022082018927446214,-0.0013249211356466616 +/- 0.00023606671209931742,0.0 +/- 0.0,0.00028391167192430843 +/- 0.00032934720848300377,0.0 +/- 0.0,0.001135646687697156 +/- 0.0003785488958990335,-0.0008517350157728587 +/- 0.00042440454407170525,0.0 +/- 0.0,0.005205047318611988 +/- 0.0012872054109213363,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003249211356466897 +/- 0.0006472644961729702,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,3.154574132492316e-05 +/- 9.463722397476949e-05,-0.0010094637223974634 +/- 0.0005607693638684861,0.0 +/- 0.0,0.0 +/- 0.0,-0.004889589905362768 +/- 0.0022138278939460806,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01958990536277603 +/- 0.0013564668769716012,-0.0003154574132492316 +/- 0.0002821536880126099,-0.004006309148264964 +/- 0.0006918521198568199,0.0 +/- 0.0,0.005268138801261835 +/- 0.001651563421161944,0.009179810725552063 +/- 0.0014139391060577241,0.0 +/- 0.0,0.0 +/- 0.0,-0.03712933753943217 +/- 0.0017395981929289907,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00041009463722400106 +/- 0.0004002705848722503,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.04451104100946374 +/- 0.0026030493685648085,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.012334384858044178 +/- 0.004228659264546044,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.01233438485804419 +/- 0.0013267975296412154,-0.0029337539432176428 +/- 0.0006157483058657234,-0.0005678233438485946 +/- 0.0003940061828642384,0.0 +/- 0.0,-0.0034700315457413034 +/- 0.003029048298841068,0.0 +/- 0.0,-0.002555205047318587 +/- 0.0005362776025236526,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.009936908517350162 +/- 0.0008256310617225574,0.002018927444794971 +/- 0.0003785488958990779,0.0 +/- 0.0,0.006876971608832827 +/- 0.0020482880858987786,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.022870662460567827 +/- 0.003684915282995857,-0.005930599369085176 +/- 0.002752987284450638,0.004921135646687713 +/- 0.0009692297473651183,0.0 +/- 0.0,0.0005362776025236937 +/- 0.00028391167192430843,0.030378548895899082 +/- 0.0023860344602335236,-0.0013880126182965191 +/- 0.0007623372854002667,0.0 +/- 0.0,-0.001135646687697145 +/- 0.00032170470117303215,-0.01514195583596214 +/- 0.00298936472945923,-0.004037854889589898 +/- 0.0011179839209255178,0.0 +/- 0.0,-0.003817034700315458 +/- 0.0006533853368204571,0.006119873817034727 +/- 0.0016464338612870604,0.007318611987381718 +/- 0.0011530389200313472,0.013690851735015797 +/- 0.0016035665649386517,0.0 +/- 0.0,0.0 +/- 0.0,0.0011671924290221013 +/- 0.0004002705848722022,0.0 +/- 0.0
