,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_iqr,hrv_mean,hrv_sum,hrv_peaks,hrv_n_sign_changes,hrv_kurtosis,hrv_rms,hrv_std,hrv_ptp,hrv_n_below_mean,hrv_n_above_mean,hrv_pct_95,hrv_perm_entropy,hrv_skewness,hrv_energy,hrv_entropy,hrv_min,hrv_pct_5,hrv_iqr_5_95
0,0.015896980461811705 +/- 0.0052641487759326425,-0.011486086441681498 +/- 0.0015427843955944944,0.008792184724689156 +/- 0.003982828800773736,-0.001953818827708731 +/- 0.0027586732403130382,-0.0005032563647128563 +/- 0.0018299063896418711,0.006423919478981621 +/- 0.00236845025920305,-0.0012729425695678144 +/- 0.0018251110292242007,0.0 +/- 0.0,0.0031379514505624263 +/- 0.002533462746635248,-0.010864416814683276 +/- 0.001643184024437885,-0.011130846654825355 +/- 0.001214818503770466,-0.006453522794553001 +/- 0.0022105570991822936,-0.0022202486678508104 +/- 0.0014274201836875422,-0.0018946121965660368 +/- 0.001737288425236368,-0.011486086441681498 +/- 0.003095776545269712,0.0008584961515689549 +/- 0.0032467968594124576,-0.006453522794553001 +/- 0.002002549973391098,-0.012877442273534656 +/- 0.002668406805405558,-0.008259325044404986 +/- 0.002510005057576247,-0.006275902901124941 +/- 0.002458323208055248,-0.013676731793960928 +/- 0.0023226814974461655,-0.02806394316163411 +/- 0.0012615320161434233
