,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_iqr,hrv_mean,hrv_sum,hrv_peaks,hrv_n_sign_changes,hrv_kurtosis,hrv_rms,hrv_std,hrv_ptp,hrv_n_below_mean,hrv_n_above_mean,hrv_pct_95,hrv_perm_entropy,hrv_skewness,hrv_energy,hrv_entropy,hrv_min,hrv_pct_5,hrv_iqr_5_95
0,0.048599233264523686 +/- 0.0039888737054346165,0.011884399882040663 +/- 0.004037091479749105,-0.002978472427012724 +/- 0.0031026043992019047,-0.0025066352108522815 +/- 0.0025204745718480225,-0.00383367738130348 +/- 0.0013319480732098005,-0.013742258920672401 +/- 0.0018891910796870453,0.002005308168681763 +/- 0.0010859305596887128,0.0 +/- 0.0,0.002890002948982573 +/- 0.002302473759474273,-0.01141256266588032 +/- 0.0027317513175159633,-0.009879091713358934 +/- 0.0006627014171112988,0.007136537894426409 +/- 0.0022796989784827685,-0.009908581539368955 +/- 0.002578294661680254,-0.009289295193158409 +/- 0.0025919191729942333,-0.028251253317605453 +/- 0.0015814907316770183,-0.0006487761722206332 +/- 0.002252837423153557,-0.010557357711589544 +/- 0.0013629277509043215,-0.006635210852256002 +/- 0.0015894441731892494,-0.012267767620171077 +/- 0.001451906060170007,-0.02845768209967565 +/- 0.00338619744187638,-0.01810675317015632 +/- 0.0013135392185974807,-0.008964907107048115 +/- 0.0015946335399110376
