,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_iqr,hrv_mean,hrv_sum,hrv_peaks,hrv_n_sign_changes,hrv_kurtosis,hrv_rms,hrv_std,hrv_ptp,hrv_n_below_mean,hrv_n_above_mean,hrv_pct_95,hrv_perm_entropy,hrv_skewness,hrv_energy,hrv_entropy,hrv_min,hrv_pct_5,hrv_iqr_5_95
0,0.011845816358508277 +/- 0.004022528107733008,0.0004700720777185641 +/- 0.00335844851978405,-0.003447195236602962 +/- 0.0017782840437619598,0.002068317141961762 +/- 0.003424901558712423,-0.0008774678784080226 +/- 0.002063563476421727,-0.009526794108429982 +/- 0.0022866106357824676,-0.0030084612973989345 +/- 0.0020367379265774943,0.0 +/- 0.0,-0.0020996552804763537 +/- 0.0020695038522217544,-0.0014728925101849088 +/- 0.002315843909350329,-0.011250391726731434 +/- 0.0012570461372692792,0.0002193669696019862 +/- 0.00290972548829611,-0.0013788780946412226 +/- 0.0014645341830834158,-0.004042619868379849 +/- 0.00161292500563557,-0.020902538389219693 +/- 0.003028795015124353,-0.0033845189595738236 +/- 0.0031581630052883963,-0.007771858351613925 +/- 0.0022239041051971254,-0.00598558445628331 +/- 0.0006929910494357968,-0.0033218426825446733 +/- 0.0014028849442556813,-0.002381698527107512 +/- 0.0027506246640541096,-0.001222187402068331 +/- 0.0031911089575751357,-0.006204951425885308 +/- 0.0024944843299445013
