,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_iqr,hrv_mean,hrv_sum,hrv_peaks,hrv_n_sign_changes,hrv_kurtosis,hrv_rms,hrv_std,hrv_ptp,hrv_n_below_mean,hrv_n_above_mean,hrv_pct_95,hrv_perm_entropy,hrv_skewness,hrv_energy,hrv_entropy,hrv_min,hrv_pct_5,hrv_iqr_5_95
0,0.01765990639625591 +/- 0.0063026521060842566,-0.000936037441497628 +/- 0.003088765970861663,0.014102964118564775 +/- 0.002620904836193459,-0.0032449297971918535 +/- 0.0012417939932687805,-0.0025273010920436436 +/- 0.0016886189238982706,-0.001528861154446126 +/- 0.0012515551401018213,-0.0063650546021840615 +/- 0.0015424907449994752,0.0 +/- 0.0,-0.00124804992199683 +/- 0.0021299280082216626,0.003650546021840917 +/- 0.001913478702834551,-0.005460218408736306 +/- 0.0016347191135637558,0.011232449297971969 +/- 0.0022499539940492932,-0.0034633385335413047 +/- 0.0010105544299969919,-0.0024648985959437987 +/- 0.001479676218580902,0.001154446177847157 +/- 0.0013532136313386166,-0.005865834633385292 +/- 0.0018182592554550243,-0.0021528861154445633 +/- 0.0018744135158659005,0.0024336973478939596 +/- 0.001004273131945781,0.004305772230889282 +/- 0.002358946417651888,-0.016443057722308852 +/- 0.0033837174505539757,-0.014976599063962526 +/- 0.0018353124704964423,0.003276131045241859 +/- 0.0012184476873489092
