,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_iqr,hrv_mean,hrv_sum,hrv_peaks,hrv_n_sign_changes,hrv_kurtosis,hrv_rms,hrv_std,hrv_ptp,hrv_n_below_mean,hrv_n_above_mean,hrv_pct_95,hrv_perm_entropy,hrv_skewness,hrv_energy,hrv_entropy,hrv_min,hrv_pct_5,hrv_iqr_5_95
0,0.041284403669724835 +/- 0.0038410266098885823,0.049985202722699074 +/- 0.004299774088137109,0.005978100029594613 +/- 0.0029469995346563054,-0.001686889612311282 +/- 0.002121952266379794,-0.005889316365788632 +/- 0.001371923881207394,-0.003018644569399176 +/- 0.0013088691558150686,-0.007073098549866774 +/- 0.001960625282634148,0.0 +/- 0.0,0.0005918910920391096 +/- 0.0016793442982078995,-0.003432968333826514 +/- 0.0015043817729669849,0.0054158034921574895 +/- 0.002627256480611558,0.005800532701982886 +/- 0.003335662102066991,-0.0036993193252440994 +/- 0.0015729721534084944,-0.00585972181118668 +/- 0.002414451382583153,-0.0036697247706421465 +/- 0.0016907791485156081,0.001272565847884022 +/- 0.0022772428059438556,-0.004468777744894892 +/- 0.001973981195105336,-0.0033737792246226195 +/- 0.002504895409233369,-0.007073098549866763 +/- 0.0022594817397604506,-0.01757916543356015 +/- 0.0009921902701533246,-0.0026339153595737906 +/- 0.0027681589017987678,0.0022787807043504584 +/- 0.0012835305381593005
