,hrv_sum,hrv_mean,hrv_max,hrv_ptp,hrv_min,hrv_n_below_mean,hrv_n_above_mean,hrv_iqr,hrv_lineintegral,hrv_rms,hrv_std,hrv_entropy,hrv_peaks,hrv_skewness,hrv_kurtosis,hrv_pct_5,hrv_iqr_5_95,hrv_n_sign_changes,hrv_perm_entropy,hrv_svd_entropy,hrv_energy,hrv_pct_95
0,0.18898079763663223 +/- 0.006385536502041497,0.18898079763663223 +/- 0.006385536502041497,0.16002954209748896 +/- 0.0057800682172414455,0.15096011816839 +/- 0.008106601319948158,0.11149187592319057 +/- 0.005993770525452789,0.14691285081240774 +/- 0.005157698276209492,0.10570162481536194 +/- 0.00453411049759521,0.12008862629246679 +/- 0.005096761017862011,0.10977843426883313 +/- 0.00996423023406475,0.1518168389955687 +/- 0.006355946402583724,0.05677991137370758 +/- 0.006193703471665388,0.022333825701624854 +/- 0.004055345634480906,0.03887740029542101 +/- 0.004455277405378753,0.002658788774003018 +/- 0.0016711533971912782,0.002097488921713486 +/- 0.0014439408460679784,0.11341211225997054 +/- 0.004128395820300411,0.028449039881831662 +/- 0.005585019280619422,0.0 +/- 0.0,0.013737075332348636 +/- 0.0014366695912304598,0.004135893648449118 +/- 0.001471184590604294,0.04103397341211229 +/- 0.004191335510729365,0.06324963072378144 +/- 0.004602218859750938
