,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_iqr,hrv_mean,hrv_sum,hrv_peaks,hrv_n_sign_changes,hrv_kurtosis,hrv_rms,hrv_std,hrv_ptp,hrv_n_below_mean,hrv_n_above_mean,hrv_pct_95,hrv_perm_entropy,hrv_skewness,hrv_energy,hrv_entropy,hrv_min,hrv_pct_5,hrv_iqr_5_95
0,0.015030946065428829 +/- 0.006245098762280301,0.06778661951075743 +/- 0.004968532982702399,-0.023784261715296205 +/- 0.0017338716274780822,0.01650456822870614 +/- 0.0024552508811857884,0.005688181550250482 +/- 0.002678751649251867,0.007014441497200097 +/- 0.002278355212506656,-0.01181844974948425 +/- 0.0016113099832404069,0.0 +/- 0.0,0.008930150309460627 +/- 0.0016412208420071546,0.006631299734747997 +/- 0.0025566388996312397,0.010226937813144687 +/- 0.0020207438510370735,0.012643678160919524 +/- 0.003407733330099988,-0.00017683465959330568 +/- 0.0009245144203570937,0.0044503389330975305 +/- 0.0017754548166023052,0.007780725022104318 +/- 0.0034045456123061807,-0.0012967875036840714 +/- 0.0025119099030548315,0.012201591511936316 +/- 0.003619715206093488,0.0053050397877983935 +/- 0.0017927387357200809,0.011170055997642193 +/- 0.0021715811399692026,-0.007574417919245524 +/- 0.002430538628944196,0.0048629531388151735 +/- 0.0019157088122605409,0.0056587091069849604 +/- 0.0026387302429235955
