,hrv_lineintegral,hrv_svd_entropy,hrv_max,hrv_iqr,hrv_mean,hrv_sum,hrv_peaks,hrv_n_sign_changes,hrv_kurtosis,hrv_rms,hrv_std,hrv_ptp,hrv_n_below_mean,hrv_n_above_mean,hrv_pct_95,hrv_perm_entropy,hrv_skewness,hrv_energy,hrv_entropy,hrv_min,hrv_pct_5,hrv_iqr_5_95
0,0.019987775061124757 +/- 0.006808204449494228,0.006326405867970686 +/- 0.004054668717985611,0.004981662591687086 +/- 0.0021526395663741147,0.004553789731051394 +/- 0.002765681346550414,0.0033312958435208428 +/- 0.0013212693350377258,0.0022616136919315854 +/- 0.001849968942594337,0.0007334963325183908 +/- 0.0015655560482721064,0.0 +/- 0.0,-0.0001833740831295283 +/- 0.0025209768493033367,-0.0005195599022004393 +/- 0.0021176420784009935,-0.0005501222493887071 +/- 0.00154513748896879,-0.0010085574572126555 +/- 0.0020321088276136073,-0.0010085574572126666 +/- 0.0017182998529181586,-0.0011613691931539939 +/- 0.001100244498777506,-0.0014975550122248936 +/- 0.0021413281241568815,-0.002628361858190653 +/- 0.0018800191319351671,-0.00437041564792171 +/- 0.0017559391714209276,-0.005348410757946153 +/- 0.001929304902455565,-0.008526894865525613 +/- 0.00180524931853575,-0.009229828850855692 +/- 0.003089065713568036,-0.010696821515892362 +/- 0.0017016394751925789,-0.022157701711491375 +/- 0.0035385074487866374
