,bvp_peaks,bvp_skewness,bvp_n_above_mean,bvp_rms,bvp_pct_5,bvp_sum,bvp_max,bvp_iqr_5_95,bvp_std,bvp_mean,bvp_energy,bvp_n_below_mean,bvp_lineintegral,bvp_iqr,bvp_entropy,bvp_ptp,bvp_svd_entropy,bvp_pct_95,bvp_kurtosis,bvp_perm_entropy,bvp_min,bvp_n_sign_changes
0,0.05072057646116891 +/- 0.005359060819965976,0.024019215372297786 +/- 0.00407462310648503,0.019615692554043183 +/- 0.001869114096065438,0.015132105684547582 +/- 0.001579109921802735,0.01413130504403517 +/- 0.0012016277838113325,0.008927141713370645 +/- 0.0017176491555584408,0.007125700560448334 +/- 0.002719821897752283,0.00540432345876698 +/- 0.0014461482680695429,0.0050840672538029815 +/- 0.0013873277382837202,0.0043234587670135435 +/- 0.0006405124099279596,0.004083266613290548 +/- 0.00039223214456094916,0.001080864691753347 +/- 0.007913897114887254,0.00048038430744592466 +/- 0.0014411529223378634,0.00036028823058442683 +/- 0.0028332381551994254,0.0 +/- 0.0,-0.0012810248198559249 +/- 0.0018151775898726458,-0.0014411529223379183 +/- 0.004396967243473496,-0.004883907125700615 +/- 0.0026177394274254193,-0.00916733386709372 +/- 0.002451124021591937,-0.011248999199359521 +/- 0.003849948815668267,-0.027341873498799095 +/- 0.003049011052734929,-0.029623698959167367 +/- 0.004709508781377975
