,bvp_peaks,bvp_skewness,bvp_n_above_mean,bvp_rms,bvp_pct_5,bvp_sum,bvp_max,bvp_iqr_5_95,bvp_std,bvp_mean,bvp_energy,bvp_n_below_mean,bvp_lineintegral,bvp_iqr,bvp_entropy,bvp_ptp,bvp_svd_entropy,bvp_pct_95,bvp_kurtosis,bvp_perm_entropy,bvp_min,bvp_n_sign_changes
0,0.04408179315768777 +/- 0.005915430020730757,-0.037947306331105005 +/- 0.003609429758294497,0.07927644514353126 +/- 0.005885948011661101,0.0027526543452615184 +/- 0.0008967168109312903,-0.0011010617381045917 +/- 0.0022021234762092056,0.00011797090051123283 +/- 0.0004669422763286902,0.018993314982304367 +/- 0.0032572219252660515,-0.00385371608336611 +/- 0.0005216869509013627,-0.008022021234762089 +/- 0.0009664337968890635,0.0003145890680299024 +/- 0.00042352849446596297,0.000157294534014929 +/- 0.00043788945047818303,0.011954384585135647 +/- 0.0024633047209383922,-0.0020841525756979838 +/- 0.00043255996854109786,-0.021981911128588282 +/- 0.003206504149728062,0.0 +/- 0.0,-0.010735351946519856 +/- 0.0029639169777760607,-0.016515926071569008 +/- 0.003096345998431689,0.031065670467951244 +/- 0.0031212166469499624,0.0026346834447502744 +/- 0.003621405621657183,0.03311049941014549 +/- 0.003819861406081289,0.0418010224144711 +/- 0.0035827693212404682,0.023161620133700357 +/- 0.004471323658200345
