,bvp_peaks,bvp_skewness,bvp_n_above_mean,bvp_rms,bvp_pct_5,bvp_sum,bvp_max,bvp_iqr_5_95,bvp_std,bvp_mean,bvp_energy,bvp_n_below_mean,bvp_lineintegral,bvp_iqr,bvp_entropy,bvp_ptp,bvp_svd_entropy,bvp_pct_95,bvp_kurtosis,bvp_perm_entropy,bvp_min,bvp_n_sign_changes
0,-0.009551986475063367 +/- 0.004695839192673248,-0.014750633981403184 +/- 0.002856905260544586,0.022992392223161472 +/- 0.0017137054042868256,-0.0025359256128486664 +/- 0.0012102976384848823,-0.01542688081149617 +/- 0.0013398873612973114,0.00033812341504650955 +/- 0.0008620489456623324,0.012087912087912111 +/- 0.0024659259756237965,-0.00046491969568889234 +/- 0.00029585798816568037,0.0 +/- 0.0,0.0011411665257819337 +/- 0.0005992158444107359,0.010693153000845335 +/- 0.0030008453085376245,0.0745984784446323 +/- 0.005986939117650748,0.04581572273879968 +/- 0.006028419046382228,0.04374471682163992 +/- 0.006421702753389998,0.0 +/- 0.0,0.0009298393913778735 +/- 0.0020340168073569097,-0.021682163989856274 +/- 0.003969576452893841,-0.0076077768385460435 +/- 0.0018901673520708246,-0.009467455621301756 +/- 0.0024586711026625438,-0.039856297548605216 +/- 0.006526006373182291,-0.021048182586644093 +/- 0.00334297885600763,-0.010439560439560413 +/- 0.00374734913750093
