,bvp_rms,bvp_lineintegral,bvp_pct_95,bvp_iqr_5_95,bvp_pct_5,bvp_peaks,bvp_std,bvp_n_sign_changes,bvp_kurtosis,bvp_entropy,bvp_ptp,bvp_mean,bvp_sum,bvp_min,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_energy,bvp_iqr
0,0.5159284843559528 +/- 0.006969748407439004,0.18565623730190986 +/- 0.004408168305877631,0.008208045509955342 +/- 0.0010407353494405285,0.08825680617635114 +/- 0.0037804805687486356,0.1491670052824056 +/- 0.006741920144978929,0.05002031694433161 +/- 0.002572802294721943,0.2228768793173507 +/- 0.006527401365633353,0.04685087362860629 +/- 0.0028037383177569883,-0.005079236082893101 +/- 0.001677840131821413,0.0 +/- 0.0,0.017838277123120715 +/- 0.0029551203308535883,-0.0014628199918731877 +/- 0.0007084760574629128,-0.0014628199918731877 +/- 0.0007084760574629128,0.03982121088988222 +/- 0.004818158100863579,0.004185290532303964 +/- 0.0011923121293068775,0.05481511580658273 +/- 0.0057334114524565235,0.08256806176351081 +/- 0.006257618854124329,0.08256806176351081 +/- 0.006257618854124329,0.03384802925639986 +/- 0.004346306797633654,0.026940268183665204 +/- 0.0020643455174125143,0.034782608695652195 +/- 0.003068867547907221,0.03571718813490456 +/- 0.0049979683055668325
