,bvp_peaks,bvp_skewness,bvp_n_above_mean,bvp_rms,bvp_pct_5,bvp_sum,bvp_max,bvp_iqr_5_95,bvp_std,bvp_mean,bvp_energy,bvp_n_below_mean,bvp_lineintegral,bvp_iqr,bvp_entropy,bvp_ptp,bvp_svd_entropy,bvp_pct_95,bvp_kurtosis,bvp_perm_entropy,bvp_min,bvp_n_sign_changes
0,-0.021514773200166426 +/- 0.005224420365368229,-0.014898044111527231 +/- 0.0025706941675373474,0.007116104868913886 +/- 0.003105523629930192,0.0015397419891802322 +/- 0.0008538611955340527,-0.009488139825218433 +/- 0.002200466760949206,4.16146483562585e-05 +/- 0.00039259180740976,0.038327091136079926 +/- 0.003428855106968702,-0.004494382022471888 +/- 0.0009987515605493038,-0.0007906783187681676 +/- 0.00012484394506867558,0.0007490636704120202 +/- 0.0009987515605493094,-0.008114856429463135 +/- 0.001444573862481032,0.10878069080316273 +/- 0.005657755938196367,-0.01710362047440698 +/- 0.0014349512816951063,0.008239700374531856 +/- 0.007207387988621634,0.0 +/- 0.0,0.006866416978776546 +/- 0.002646704721790715,0.038451935081148594 +/- 0.004701534496046139,0.007532251352476094 +/- 0.002297867281278153,0.022763212650853126 +/- 0.005157698766984118,0.034665002080732456 +/- 0.004300829111739908,0.012692467748647551 +/- 0.004232641411525981,0.009280066583437408 +/- 0.00551468677969439
