,bvp_peaks,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_min,bvp_ptp,bvp_iqr_5_95,bvp_entropy,bvp_mean,bvp_sum,bvp_n_above_mean,bvp_energy,bvp_svd_entropy,bvp_lineintegral,bvp_pct_95,bvp_rms,bvp_pct_5,bvp_kurtosis,bvp_std,bvp_n_sign_changes,bvp_perm_entropy,bvp_iqr
0,0.01859678782755706 +/- 0.004371969751812599,0.010185967878275592 +/- 0.0021254929772916557,-0.015807269653423495 +/- 0.002451394759087061,0.04137785291631445 +/- 0.0032046559741787653,-0.009721048182586645 +/- 0.0015926833204916748,0.0043110735418427915 +/- 0.0028276802508330912,-0.0038038884192730382 +/- 0.001918310349604433,0.0 +/- 0.0,-0.0009721048182586789 +/- 0.0007572473739293716,0.00021132713440406015 +/- 0.0006051488192424586,0.04585798816568047 +/- 0.004019662083891955,0.002409129332206261 +/- 0.0019647741841368424,-0.009467455621301768 +/- 0.0031808770451778054,-0.0019864750633981298 +/- 0.0021638082394201527,-0.005705832628909569 +/- 0.0013662916208997925,0.0007607776838545966 +/- 0.002226870646207863,-0.003169907016060869 +/- 0.00218189509706514,-0.0028317836010143703 +/- 0.002147233439709278,-0.0016906170752324478 +/- 0.0019733926508755275,-0.0024513947590870887 +/- 0.0022901466076321263,0.04513947590870669 +/- 0.0055424141902909495,-0.015046491969568875 +/- 0.0019108460786910113
