,bvp_peaks,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_min,bvp_ptp,bvp_iqr_5_95,bvp_entropy,bvp_mean,bvp_sum,bvp_n_above_mean,bvp_energy,bvp_svd_entropy,bvp_lineintegral,bvp_pct_95,bvp_rms,bvp_pct_5,bvp_kurtosis,bvp_std,bvp_n_sign_changes,bvp_perm_entropy,bvp_iqr
0,0.0029962546816479476 +/- 0.004898523169225864,-0.0011652101539741944 +/- 0.0024322329082317826,-0.003079483978360398 +/- 0.0031263653717840912,0.01781106949646275 +/- 0.004834468824455293,-0.006575114440282992 +/- 0.002247191011235939,-0.00595089471493967 +/- 0.0022102824344385355,-0.007365792759051204 +/- 0.0020728105543757315,0.0 +/- 0.0,0.0027881814398668324 +/- 0.0007684638082654806,0.00045776113191844383 +/- 0.0008619357127427319,0.022055763628797333 +/- 0.006529655269716039,-0.0021639617145235213 +/- 0.0022701925421532952,0.004910528506034117 +/- 0.003826737888496923,-0.0027881814398668437 +/- 0.0030126821136476486,0.0019558884727424062 +/- 0.0032290929229407427,4.161464835621409e-05 +/- 0.0019470141598484513,-0.007032875572201414 +/- 0.0021977105162731274,-0.004952143154390354 +/- 0.002275145556860039,0.00016645859342490077 +/- 0.0013951772462954897,-0.017935913441531413 +/- 0.002951121207073073,0.012526009155222628 +/- 0.004575530113657739,-0.008364544319600497 +/- 0.003160796230005524
