,bvp_rms,bvp_lineintegral,bvp_pct_95,bvp_iqr_5_95,bvp_pct_5,bvp_peaks,bvp_std,bvp_n_sign_changes,bvp_kurtosis,bvp_entropy,bvp_ptp,bvp_mean,bvp_sum,bvp_min,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_energy,bvp_iqr
0,0.5143337536780159 +/- 0.007413335917628779,0.10626313577133248 +/- 0.004008951329992905,0.09415720891130727 +/- 0.0027563844154275038,0.057292980243799904 +/- 0.0038756144461906564,0.030517023959646894 +/- 0.003655790652401672,0.006473308112652365 +/- 0.002241663156952235,0.30836485918453127 +/- 0.006593384717508589,0.03404791929382091 +/- 0.0037784287606967997,-0.0014291719209752252 +/- 0.0010158088250184626,0.0 +/- 0.0,0.0203446826397646 +/- 0.002349422213111747,0.001176965111391326 +/- 0.001286007443529082,0.001176965111391326 +/- 0.001286007443529082,0.05800756620428751 +/- 0.0033310824306278207,-0.00016813787305591799 +/- 0.0006291143147161125,0.010004203446826388 +/- 0.0023237116370046548,0.01382934005884825 +/- 0.003593639753928806,0.01382934005884825 +/- 0.003593639753928806,0.03324926439680538 +/- 0.004571719475374745,0.05561160151324085 +/- 0.0033472213621889004,0.11794871794871793 +/- 0.00424194226533596,0.13837746952501048 +/- 0.0045459456358455585
