,bvp_peaks,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_min,bvp_ptp,bvp_iqr_5_95,bvp_entropy,bvp_mean,bvp_sum,bvp_n_above_mean,bvp_energy,bvp_svd_entropy,bvp_lineintegral,bvp_pct_95,bvp_rms,bvp_pct_5,bvp_kurtosis,bvp_std,bvp_n_sign_changes,bvp_perm_entropy,bvp_iqr
0,-0.0036149642707019925 +/- 0.003527891594511535,-0.0036569987389659664 +/- 0.0016923768086756913,-0.01752837326607819 +/- 0.002400385293866197,-0.031105506515342586 +/- 0.00427430813581711,-0.01593106347204708 +/- 0.0027656635812687565,-0.02101723413198824 +/- 0.001515574306626317,-0.018873476250525434 +/- 0.0019576512857830933,0.0 +/- 0.0,0.00025220680958385475 +/- 0.0006565993842712392,-0.0005884825556956685 +/- 0.0009982633112263955,-0.02433795712484237 +/- 0.0039001554020222395,0.0026481715006305027 +/- 0.0018423377049862095,-0.0077763766288356465 +/- 0.001345759612743361,0.008617065994115148 +/- 0.001541582246397002,-0.025136612021857917 +/- 0.002338869734046827,-0.007734342160571672 +/- 0.0018628431951374605,-0.0047498949138293335 +/- 0.0010642277344407116,-0.0015132408575031508 +/- 0.002265185974831035,-0.003741067675493914 +/- 0.0017878243226680897,-0.006515342580916361 +/- 0.0027834944314658883,0.04859184531315678 +/- 0.0030728317583013087,0.022320302648171496 +/- 0.0021055031166655226
