,bvp_rms,bvp_lineintegral,bvp_pct_95,bvp_iqr_5_95,bvp_pct_5,bvp_peaks,bvp_std,bvp_n_sign_changes,bvp_kurtosis,bvp_entropy,bvp_ptp,bvp_mean,bvp_sum,bvp_min,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_energy,bvp_iqr
0,0.5021639617145236 +/- 0.008401728518547447,0.157511444028298 +/- 0.006604154226885834,0.08568456096545986 +/- 0.005294881447966323,0.04931335830212234 +/- 0.0038558166907693876,0.020557636287973368 +/- 0.0033302120722001733,0.023553890969621315 +/- 0.002463362228372663,0.1916354556803995 +/- 0.007528111741625269,-0.007449022055763621 +/- 0.0025138141174430016,-0.005992509363295873 +/- 0.0019447892543566956,0.0 +/- 0.0,0.024469413233458193 +/- 0.0049965313424231855,0.0006658343736995476 +/- 0.000793956888403602,0.0006658343736995476 +/- 0.000793956888403602,0.10932168123179362 +/- 0.006635024708811408,-0.0027881814398668437 +/- 0.0009126804910304223,-0.007032875572201391 +/- 0.0033106538665332945,0.02655014565126924 +/- 0.0037903612273776865,0.02655014565126924 +/- 0.0037903612273776865,0.019808572617561394 +/- 0.002559892883766922,0.011485642946317121 +/- 0.0021235706736867413,0.02151477320016647 +/- 0.0032237254110469116,0.04544319600499376 +/- 0.0039073473472511
