,bvp_peaks,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_min,bvp_ptp,bvp_iqr_5_95,bvp_entropy,bvp_mean,bvp_sum,bvp_n_above_mean,bvp_energy,bvp_svd_entropy,bvp_lineintegral,bvp_pct_95,bvp_rms,bvp_pct_5,bvp_kurtosis,bvp_std,bvp_n_sign_changes,bvp_perm_entropy,bvp_iqr
0,0.03329140461215936 +/- 0.004803355468887103,0.007840670859538833 +/- 0.002138364779874203,0.0008805031446541322 +/- 0.0018029350104821781,0.04079664570230612 +/- 0.00308140444891792,-0.011278825995807073 +/- 0.0018223323951447113,-0.0007966457023060314 +/- 0.002032137663069619,-0.004276729559748393 +/- 0.0013232481205919864,0.0 +/- 0.0,0.0014255765199161718 +/- 0.00033542976939205104,0.0016771488469602192 +/- 0.0003750218830188367,0.021174004192872152 +/- 0.0028266924596533627,-0.002767295597484243 +/- 0.001986200298922759,0.0026834381551363085 +/- 0.0031722063428725675,0.008343815513626862 +/- 0.0014212537741449286,0.0036058700209643966 +/- 0.001502429590538277,-0.0019287211740041555 +/- 0.0013285517415307928,0.008846960167714902 +/- 0.0011777418788417745,-0.023060796645702264 +/- 0.0019932686497282316,0.0012159329140461583 +/- 0.0012641352982542071,0.0013836477987421603 +/- 0.002146570354074662,-0.00616352201257857 +/- 0.005080300902111825,-0.008679245283018833 +/- 0.0023869929270423948
