,bvp_rms,bvp_lineintegral,bvp_pct_95,bvp_iqr_5_95,bvp_pct_5,bvp_peaks,bvp_std,bvp_n_sign_changes,bvp_kurtosis,bvp_entropy,bvp_ptp,bvp_mean,bvp_sum,bvp_min,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_energy,bvp_iqr
0,0.35274863617289137 +/- 0.008526422370505266,0.09693663449433493 +/- 0.00566435082715802,0.04775493075954682 +/- 0.004985764747051343,0.042929080990348346 +/- 0.004213352210649839,0.03915232899706256 +/- 0.003950184003185458,0.012798992866135162 +/- 0.002441491935843692,0.21884179605539242 +/- 0.008120314973255598,-0.005119597146454003 +/- 0.003019069366110779,-0.0010910616869492019 +/- 0.0009232060428031961,0.0 +/- 0.0,0.03159882501049103 +/- 0.0035162151772579367,-0.0005035669324380598 +/- 0.0011228777306134673,-0.0005035669324380598 +/- 0.0011228777306134673,0.06558959295006299 +/- 0.004461022309174615,0.012505245488879612 +/- 0.002794935091119879,-0.003189257238774612 +/- 0.0016806533272765989,0.006210658833403315 +/- 0.002162668691015541,0.006210658833403315 +/- 0.002162668691015541,-0.00020981955518248885 +/- 0.002629031491007482,0.008728493495593815 +/- 0.003382197512313892,0.014939152328997096 +/- 0.0032353059617954484,0.03298363407469579 +/- 0.004437869598456497
