,bvp_peaks,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_min,bvp_ptp,bvp_iqr_5_95,bvp_entropy,bvp_mean,bvp_sum,bvp_n_above_mean,bvp_energy,bvp_svd_entropy,bvp_lineintegral,bvp_pct_95,bvp_rms,bvp_pct_5,bvp_kurtosis,bvp_std,bvp_n_sign_changes,bvp_perm_entropy,bvp_iqr
0,0.01769415532425942 +/- 0.003552715409501019,0.011168935148118531 +/- 0.001847121216182447,0.010848678943154555 +/- 0.0024576533992267022,0.004403522818254635 +/- 0.004793824621272307,0.0032025620496397567 +/- 0.003434365186473544,0.003042433947157752 +/- 0.00160328137666139,0.0002802241793434912 +/- 0.0024221856697207197,0.0 +/- 0.0,-0.000840672538030407 +/- 0.0005787362808166797,-0.0016012810248198228 +/- 0.0005063695212439254,-0.00228182546036827 +/- 0.0049905343153742185,-0.00420336269015209 +/- 0.0026020816653322607,-0.011369095276220964 +/- 0.0041610204836465235,-0.012169735788630887 +/- 0.0014784776070952167,-0.012850280224179333 +/- 0.0022249308617438572,-0.013090472377902295 +/- 0.001817383420787217,-0.013771016813450743 +/- 0.0016717864706021787,-0.01609287429943953 +/- 0.0036637505808318695,-0.018895116092874253 +/- 0.0021091977377613344,-0.020016012810248163 +/- 0.0021408714102675655,-0.02634107285828661 +/- 0.004258474346508291,-0.02918334667734186 +/- 0.001403406576698026
