,bvp_rms,bvp_lineintegral,bvp_pct_95,bvp_iqr_5_95,bvp_pct_5,bvp_peaks,bvp_std,bvp_n_sign_changes,bvp_kurtosis,bvp_entropy,bvp_ptp,bvp_mean,bvp_sum,bvp_min,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_energy,bvp_iqr
0,0.18089602704987323 +/- 0.009170721119266615,0.05828402366863905 +/- 0.004991795633843684,-0.012383770076077761 +/- 0.0023762794246611463,-0.026711749788672856 +/- 0.0041917417644014975,-0.026077768385460685 +/- 0.0033389687235841044,-0.006677937447168203 +/- 0.004423960814244992,0.27840236686390535 +/- 0.008845599511552848,0.018892645815722753 +/- 0.0034855526492001826,0.006043956043956045 +/- 0.0012110353999910852,0.0 +/- 0.0,-0.03423499577345731 +/- 0.0056578869080918005,-0.0025781910397294936 +/- 0.0009721048182586524,-0.0025781910397294936 +/- 0.0009721048182586524,-0.03182586644125104 +/- 0.005193834579432565,0.0029163144547759813 +/- 0.0005494505494505356,0.00714285714285714 +/- 0.0022874148990253383,0.019822485207100605 +/- 0.0030091677956597834,0.019822485207100605 +/- 0.0030091677956597834,0.010355029585798836 +/- 0.003414094340955947,0.03237531699070162 +/- 0.007242572768687041,0.10312764158918006 +/- 0.005711308852615011,0.12721893491124261 +/- 0.0057175609714575975
