,bvp_peaks,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_min,bvp_ptp,bvp_iqr_5_95,bvp_entropy,bvp_mean,bvp_sum,bvp_n_above_mean,bvp_energy,bvp_svd_entropy,bvp_lineintegral,bvp_pct_95,bvp_rms,bvp_pct_5,bvp_kurtosis,bvp_std,bvp_n_sign_changes,bvp_perm_entropy,bvp_iqr
0,-0.0044904334244436185 +/- 0.0027569126291454786,-0.024912143693869637 +/- 0.0026529149162769438,0.008317063647012846 +/- 0.0031531709852748793,0.05798516204607571 +/- 0.005640266387954456,-0.0012104646622413616 +/- 0.002435058465860032,-0.007379929714955147 +/- 0.001884408982743238,-0.01866458414681771 +/- 0.0014272289638810709,0.0 +/- 0.0,0.0005076142131979266 +/- 0.0009572550310137633,0.00023428348301439693 +/- 0.0008411034450815199,0.04006247559547046 +/- 0.005653631486993587,-0.00698945724326443 +/- 0.0019085278266067754,0.003748535728231106 +/- 0.0027896245372107226,-0.006208512299882929 +/- 0.002024817206163873,-0.00667707926591179 +/- 0.002604483583858221,0.0026161655603279543 +/- 0.0015525884695096483,0.0023037875829753475 +/- 0.002472341447602767,-0.0014057008980867369 +/- 0.0033553379240829086,-0.013471300273330789 +/- 0.0023314182332726413,-0.005154236626317888 +/- 0.001879142431162198,0.012573213588441979 +/- 0.003768817965486489,-0.011714174150722423 +/- 0.003789796347848796
