,bvp_peaks,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_min,bvp_ptp,bvp_iqr_5_95,bvp_entropy,bvp_mean,bvp_sum,bvp_n_above_mean,bvp_energy,bvp_svd_entropy,bvp_lineintegral,bvp_pct_95,bvp_rms,bvp_pct_5,bvp_kurtosis,bvp_std,bvp_n_sign_changes,bvp_perm_entropy,bvp_iqr
0,0.020073140999593665 +/- 0.00295372317682019,-0.0046728971962616715 +/- 0.003760556083356295,-0.0024786672084518456 +/- 0.003323295689653359,0.06765542462413653 +/- 0.004481717140167173,-0.030475416497358798 +/- 0.0024244508557783352,-0.017025599349857767 +/- 0.001960979847543872,-0.006257618854124325 +/- 0.0011943875218772165,0.0 +/- 0.0,-0.0004876066639577292 +/- 0.0006501422186103056,0.0004876066639577292 +/- 0.000675060858424858,0.05566842746850875 +/- 0.004859106356400399,0.00329134498171475 +/- 0.0014813267885866175,0.0006501422186103167 +/- 0.002532374880273535,0.0032100772043884727 +/- 0.0015467587412169243,-0.005201137748882578 +/- 0.0019639245792108066,0.002600568874441267 +/- 0.0021669714142175346,0.007476635514018703 +/- 0.002425812524437096,-0.02767167817960179 +/- 0.003595352966797815,0.00036570499796830804 +/- 0.0022215257103350913,0.004144656643640799 +/- 0.0036606600990021004,0.014140593254774481 +/- 0.00424152404736283,-0.01657862657456318 +/- 0.0025878396307339427
