,bvp_peaks,bvp_skewness,bvp_n_above_mean,bvp_rms,bvp_pct_5,bvp_sum,bvp_max,bvp_iqr_5_95,bvp_std,bvp_mean,bvp_energy,bvp_n_below_mean,bvp_lineintegral,bvp_iqr,bvp_entropy,bvp_ptp,bvp_svd_entropy,bvp_pct_95,bvp_kurtosis,bvp_perm_entropy,bvp_min,bvp_n_sign_changes
0,0.054728877679697384 +/- 0.006592312709580622,0.018789407313997485 +/- 0.004570173277824685,0.013913408995376242 +/- 0.005318481590121756,-0.005296343001260995 +/- 0.0006829792689899996,0.02181588902900381 +/- 0.0031480982502484667,0.0011769651113913704 +/- 0.00045272507836354787,0.01862126944094159 +/- 0.0024441516200263426,0.024295922656578407 +/- 0.0025206665574720385,0.0695250105086171 +/- 0.002712444860008664,0.0027742749054224915 +/- 0.0002788251189874334,-0.027238335435056736 +/- 0.0013915885125890563,0.042580916351408184 +/- 0.004311556367535627,0.015384615384615408 +/- 0.0030381355190571948,0.012862547288776805 +/- 0.002833509801824753,0.0 +/- 0.0,0.0037831021437578884 +/- 0.0023778286042422853,0.04228667507356036 +/- 0.0029615661965209867,0.003909205548549843 +/- 0.001204417720209714,0.011475409836065598 +/- 0.001963059172565891,0.09949558638083231 +/- 0.006723018662423881,0.024590163934426257 +/- 0.002680006410978573,0.03375367801597312 +/- 0.0039612886809687635
