,bvp_peaks,bvp_skewness,bvp_n_above_mean,bvp_rms,bvp_pct_5,bvp_sum,bvp_max,bvp_iqr_5_95,bvp_std,bvp_mean,bvp_energy,bvp_n_below_mean,bvp_lineintegral,bvp_iqr,bvp_entropy,bvp_ptp,bvp_svd_entropy,bvp_pct_95,bvp_kurtosis,bvp_perm_entropy,bvp_min,bvp_n_sign_changes
0,0.02675052410901463 +/- 0.007872780359938672,-0.021886792452830227 +/- 0.002287326070773309,0.05081761006289302 +/- 0.004456295263928365,0.0030607966457022575 +/- 0.0012159329140461097,-0.011194968553459162 +/- 0.002473794549266237,0.00016771488469600194 +/- 0.00027812367214717876,0.0185324947589098 +/- 0.0034258613359858378,0.005786163522012533 +/- 0.0014500307308839043,0.01664570230607961 +/- 0.0023647947425079353,-8.385744234803427e-05 +/- 0.0002515723270440473,-0.00041928721174011585 +/- 0.0,-0.0005450733752620729 +/- 0.0014162973378662052,-0.0007547169811320976 +/- 0.001462104467435033,0.01597484276729555 +/- 0.00466691341047928,0.0 +/- 0.0,0.01446540880503141 +/- 0.0019599154536721463,0.03278825995807122 +/- 0.005055150313828609,0.0025157232704402176 +/- 0.0009186122557738481,-0.04750524109014679 +/- 0.005631731225050053,0.06180293501048214 +/- 0.007165273736699037,-0.030146750524109044 +/- 0.004800609700402484,-0.008092243186582849 +/- 0.0031824424166282403
