,bvp_rms,bvp_lineintegral,bvp_pct_95,bvp_iqr_5_95,bvp_pct_5,bvp_peaks,bvp_std,bvp_n_sign_changes,bvp_kurtosis,bvp_entropy,bvp_ptp,bvp_mean,bvp_sum,bvp_min,bvp_max,bvp_skewness,bvp_n_below_mean,bvp_n_above_mean,bvp_svd_entropy,bvp_perm_entropy,bvp_energy,bvp_iqr
0,0.13843074459567656 +/- 0.007488878245939215,0.05868694955964775 +/- 0.0037732175077496164,0.03378702962369899 +/- 0.003397773446584933,0.02377902321857488 +/- 0.002848750500345434,0.015572457966373132 +/- 0.001964834458255885,0.006765412329863929 +/- 0.002615595872525156,0.006044835868694987 +/- 0.007655333376144851,0.0032425940752602187 +/- 0.003056360607946559,0.0011208967173739093 +/- 0.0011574725616334003,0.0 +/- 0.0,-0.0005204163330664313 +/- 0.002808240177309149,-0.0006805444355484136 +/- 0.0012016277838113399,-0.0006805444355484136 +/- 0.0012016277838113399,-0.0014811849479583362 +/- 0.005406695206517934,-0.00560448358686948 +/- 0.0011180336304058367,-0.005644515612489953 +/- 0.003482786228983197,-0.012890312249799817 +/- 0.005292106603574301,-0.012890312249799817 +/- 0.005292106603574301,-0.02473979183346674 +/- 0.0043293853753709624,-0.025180144115292215 +/- 0.004138815858632609,-0.045236188951160904 +/- 0.0041717903827423715,-0.071937550040032 +/- 0.005570208586803323
