1540409239.000000, 1540409239.000000, 1540409239.000000
32.000000, 32.000000, 32.000000
-10,2,61
-11,2,61
-11,2,61
-11,1,61
-11,2,61
-12,2,61
-11,2,61
-11,2,61
-12,1,61
-13,1,61
-12,1,61
-13,2,61
-12,2,61
-11,2,61
-11,2,61
-12,2,61
-12,1,61
-12,1,61
-12,2,61
-11,2,61
-12,2,61
-12,2,60
-12,2,61
-11,2,61
-11,2,61
-12,2,61
-12,2,61
-12,2,61
-12,2,61
-11,2,62
-12,2,61
-12,2,61
-12,2,61
-13,2,61
-12,2,61
-13,2,60
-13,2,61
-13,2,61
-13,2,61
-13,2,60
-13,2,61
-13,2,61
-13,2,61
-14,2,60
-14,2,61
-14,2,61
-15,2,60
-16,2,60
-16,2,60
-15,3,61
-16,2,60
-16,2,60
-15,2,60
-15,2,60
-15,2,61
-15,3,60
-15,3,60
-15,2,61
-15,2,60
-16,3,60
-16,2,60
-15,3,60
-15,2,60
-15,2,60
-15,2,60
-15,2,60
-15,2,60
-15,2,60
-15,2,60
-15,2,60
-15,2,60
-15,2,61
-15,2,60
-15,2,60
-15,2,60
-15,2,60
-15,2,60
-15,2,60
-15,3,60
-15,2,60
-15,2,60
-15,2,60
-15,2,61
-15,2,60
-15,2,60
-15,2,60
-15,2,61
-15,2,60
-15,2,61
-15,2,60
-15,2,60
-15,2,60
-15,2,60
-15,2,61
-14,2,61
-15,2,61
-15,2,60
-15,2,60
-14,2,61
-15,2,60
-15,2,60
-14,2,61
-15,2,61
-14,2,61
-15,2,61
-15,2,61
-15,2,61
-14,2,61
-15,2,61
-15,2,61
-14,2,60
-14,2,61
-15,2,61
-14,2,61
-14,2,60
-15,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,60
-14,2,60
-14,2,60
-14,2,61
-15,2,60
-14,2,61
-14,2,61
-14,2,60
-14,2,60
-14,2,60
-15,2,60
-14,2,61
-14,2,60
-15,2,61
-14,2,60
-14,2,60
-15,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-15,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,60
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-15,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-15,2,60
-14,2,61
-14,2,61
-15,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,60
-14,2,60
-14,2,61
-14,2,61
-14,2,60
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,60
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,60
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,60
-14,2,60
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,60
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,60
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,61
-14,2,60
-14,2,61
-14,2,60
-14,2,60
-14,2,61
-14,2,61
