,bvp_iqr,hrv_pct_5,bvp_svd_entropy,hrv_min,scr_mean,hrv_lineintegral,bvp_pct_5,bvp_rms,scl_pct_95,bvp_n_below_mean,bvp_lineintegral,scl_pct_5,scr_lineintegral,bvp_std,scl_max,hrv_iqr,scl_energy,scr_energy,scl_mean,bvp_energy,bvp_ptp,scr_max,hrv_energy,scl_n_above_mean,scr_sum,bvp_n_sign_changes,scr_rms,scl_min,hrv_rms,hrv_mean,scl_lineintegral,scr_ptp,hrv_peaks,scr_n_above_mean,hrv_perm_entropy,bvp_kurtosis,scr_perm_entropy,hrv_max,hrv_skewness,hrv_n_below_mean,scr_n_below_mean,scl_n_sign_changes,scl_skewness,bvp_mean,scr_iqr,scr_entropy,scr_kurtosis,bvp_entropy,scr_peaks,scr_n_sign_changes,hrv_n_sign_changes,scl_peaks,hrv_pct_95,hrv_kurtosis,scr_iqr_5_95,scl_perm_entropy,scr_min,bvp_max,hrv_svd_entropy,scr_std,scr_pct_95,bvp_sum,bvp_iqr_5_95,scl_n_below_mean,hrv_n_above_mean,scl_kurtosis,scr_pct_5,scl_svd_entropy,bvp_skewness,scr_skewness,scr_svd_entropy,scl_rms,scl_iqr,scl_sum,bvp_min,scl_iqr_5_95,hrv_sum,scl_ptp,hrv_entropy,hrv_std,scl_std,bvp_perm_entropy,hrv_ptp,hrv_iqr_5_95,bvp_n_above_mean,bvp_peaks,bvp_pct_95,scl_entropy
0,0.0040954530796516895 +/- 0.001337792229132007,-0.006159303450499876 +/- 0.001014136420091369,0.004095453079651701 +/- 0.0012326033443158047,-0.003289261528539189 +/- 0.0007739438890680554,-0.004933892292808795 +/- 0.0012659004467197984,-0.0005159625927120715 +/- 0.0011822188184342631,-0.0016123831022251233 +/- 0.0011263624119040897,-0.003192518542405709 +/- 0.0017806433656599107,-0.007739438890680461 +/- 0.0017305911467267135,-0.03253789100290233 +/- 0.003683722012996197,-0.003869719445340247 +/- 0.0025227484315521282,-0.0025798129635601686 +/- 0.0012572453201946505,-0.0038052241212512385 +/- 0.0015652578006464491,-0.006514027732989392 +/- 0.0016743959994514343,-0.0011609158336021274 +/- 0.0016328911836403926,0.00032247662044497804 +/- 0.0006608804105746176,-0.0031925185424057203 +/- 0.0017392823682891704,-0.001225411157691103 +/- 0.0017112543258847536,-0.007545952918413446 +/- 0.0017850180590903819,-0.0013221541438246053 +/- 0.00116672379975012,-0.0019026120606256524 +/- 0.0012275308810496097,-0.0015156401160916321 +/- 0.000978651461173398,-0.0031280232183167 +/- 0.0021000632254324155,0.0004514672686229848 +/- 0.0006481699852383821,-0.00032247662044505577 +/- 0.0016880041700486905,-0.000193485972267049 +/- 0.0012506107339352005,-0.006191551112544347 +/- 0.0013513271099488443,-0.0014833924540471276 +/- 0.0009907959687673006,-0.008868107062238052 +/- 0.0016771884713248407,-0.010287004192196103 +/- 0.001893846741054625,-0.002096098032892646 +/- 0.0011286681715575468,-3.3306690738754695e-17 +/- 0.0009006281872795265,-0.00045146726862306253 +/- 0.0006640200026434822,0.00025798129635598024 +/- 0.0007603886567269628,-0.0012576588197356076 +/- 0.0007692267295631413,0.0005804579168010027 +/- 0.0012389147186261512,0.0013221541438245387 +/- 0.0006679237399938169,-0.006030312802321858 +/- 0.0014497108541108618,-0.0009029345372460806 +/- 0.0008384392131570486,0.0009674298613349897 +/- 0.0004995786322099202,-0.0006772009029345604 +/- 0.000508859523961927,0.0019026120606255525 +/- 0.0003366754759403675,0.00025798129635598024 +/- 0.0013666314156992577,0.0003224766204449669 +/- 0.00024978931610493866,-0.0005804579168010692 +/- 0.0018513640882821477,-9.67429861335356e-05 +/- 0.00025186229203180135,-0.0028700419219606864 +/- 0.0009058092167164121,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0032247662044502024 +/- 0.001491781168167746,-0.00016123831022254453 +/- 0.00038831327245379417,-4.4408920985006264e-17 +/- 0.0012899064817800704,-0.0005804579168010471 +/- 0.0005732469795108414,-3.3306690738754695e-17 +/- 0.00024978931610493866,0.0003224766204449669 +/- 0.0015398047579894558,0.00048371493066748925 +/- 0.0017618559664169843,0.003901967107384674 +/- 0.0011577763992916008,-0.0002902289584005735 +/- 0.0010641728474685645,-0.000193485972267049 +/- 0.0005981050303447677,-0.00035472428248956023 +/- 0.0013408979610636323,-0.0011931634956465985 +/- 0.000865896264566118,-0.0005482102547565759 +/- 0.0006772009029345303,0.0001934859722669602 +/- 0.0003590947670319127,6.449532408895343e-05 +/- 0.0006084476705615389,0.005417607223476261 +/- 0.0011874848525973568,9.6742986133469e-05 +/- 0.0009126715058422975,0.0002902289584004847 +/- 0.00041921960657851113,0.001483392454047039 +/- 0.0010907149000507765,-0.005611093195743344 +/- 0.001414492886131018,0.000838439213156994 +/- 0.0012915178584005625,-0.0016768784263141324 +/- 0.0019920600079304032,-0.003708481135117736 +/- 0.0016709766408296088,0.0009674298613350119 +/- 0.0012818192140826733,-0.0140277329893583 +/- 0.0015347312524077114,0.00141889712995803 +/- 0.0011464939590216932,-0.0037407287971622403 +/- 0.0009368486969580196,-3.2247662044537774e-05 +/- 0.0008586602357752163,-0.0013221541438246053 +/- 0.0016534593670808572,0.02292808771364071 +/- 0.0031905635400530773,0.002515317639471093 +/- 0.0009970735139465052,-9.67429861335467e-05 +/- 0.0014990827860908388,-0.022573363431151284 +/- 0.0020598154689030986,0.014575943244114754 +/- 0.0033475496349205927,0.0002579812963559691 +/- 0.0016805951913312258,-0.00012899064817806227 +/- 0.0021448937953325894
