,bvp_rms,hrv_rms,hrv_mean,hrv_sum,hrv_pct_95,hrv_n_above_mean,hrv_pct_5,hrv_n_below_mean,bvp_std,hrv_ptp,hrv_iqr_5_95,hrv_lineintegral,hrv_max,hrv_entropy,bvp_lineintegral,scr_lineintegral,bvp_peaks,bvp_pct_95,scl_entropy,bvp_n_below_mean,bvp_n_above_mean,bvp_min,bvp_iqr_5_95,scl_pct_95,scl_energy,bvp_n_sign_changes,scl_lineintegral,scl_iqr_5_95,scr_rms,scl_std,bvp_pct_5,scl_ptp,bvp_perm_entropy,scr_std,scr_max,scr_ptp,bvp_skewness,bvp_svd_entropy,bvp_iqr,scl_perm_entropy,scr_peaks,scr_iqr,hrv_min,bvp_max,scl_max,bvp_kurtosis,hrv_skewness,scl_n_sign_changes,scl_min,hrv_svd_entropy,scr_energy,hrv_n_sign_changes,bvp_entropy,scr_min,hrv_kurtosis,scr_perm_entropy,bvp_energy,scl_n_above_mean,scl_peaks,scl_n_below_mean,scr_pct_5,scr_skewness,hrv_std,scr_n_above_mean,scr_n_below_mean,scl_skewness,scl_iqr,scl_rms,bvp_sum,bvp_mean,scr_n_sign_changes,scr_kurtosis,scl_pct_5,hrv_peaks,scr_pct_95,scr_sum,scr_mean,scr_iqr_5_95,scl_sum,scl_mean,hrv_perm_entropy,scl_kurtosis,scr_entropy,hrv_iqr,bvp_ptp,scr_svd_entropy,scl_svd_entropy,hrv_energy
0,0.3705089820359281 +/- 0.008879908417034855,0.34422155688622746 +/- 0.004178872842663021,0.14805389221556883 +/- 0.004475522168872476,0.14805389221556883 +/- 0.004475522168872476,0.23275449101796405 +/- 0.004772045602609998,0.14811377245508978 +/- 0.007175704224159811,0.2568862275449101 +/- 0.005971534181531008,0.11398203592814367 +/- 0.005930940488276538,0.13245508982035922 +/- 0.008787514408548105,0.06559880239520952 +/- 0.006245153020324333,-8.982035928148946e-05 +/- 0.003587945803135089,0.01161676646706582 +/- 0.002514970059880238,0.052335329341317315 +/- 0.003921584270666567,0.02332335329341313 +/- 0.0037621044200833644,0.014101796407185596 +/- 0.0021774105192307485,0.045089820359281385 +/- 0.0031178002507652085,0.010868263473053863 +/- 0.0023154768025131956,0.14074850299401193 +/- 0.0059737104377062394,-0.0123652694610779 +/- 0.0016346866700261964,0.0083532934131736 +/- 0.0024958282091457965,0.0083532934131736 +/- 0.0024958282091457965,0.08368263473053887 +/- 0.003920326857987163,0.05431137724550893 +/- 0.0040351462488219065,-0.016197604790419227 +/- 0.0022740698624860054,-0.0011077844311377816 +/- 0.0005688622754491008,0.016107784431137674 +/- 0.003008348907085135,-0.003952095808383261 +/- 0.002442644078367801,-0.003173652694610818 +/- 0.0022492982001189304,-0.0019161676646707094 +/- 0.0027052352091201386,0.03446107784431133 +/- 0.0018814691429179767,5.988023952089305e-05 +/- 0.0013707213344023449,0.025359281437125715 +/- 0.002750745957064285,0.030269461077844263 +/- 0.0031213921049675236,0.030419161676646645 +/- 0.002331487704662482,-0.0028742514970060196 +/- 0.0018802776608511887,-0.00305389221556891 +/- 0.0020385682072514007,0.0065568862275448446 +/- 0.0032810054788438643,-0.007574850299401248 +/- 0.003447796867252432,0.006287425149700532 +/- 0.0028054387485323415,-0.007874251497006046 +/- 0.0017916603952547374,-0.000508982035928196 +/- 0.0004450918786622391,-0.001886227544910235 +/- 0.0017916603952547667,0.02023952095808378 +/- 0.005024590825340865,-0.00011976047904197485 +/- 0.0010126667380411772,0.004820359281437081 +/- 0.0019653584948833747,-0.011377245508982092 +/- 0.0019403415264694225,0.0009880239520957846 +/- 0.001972642683835835,-0.00017964071856292342 +/- 0.00019860028684764403,-0.006017964071856318 +/- 0.0019516273638002675,-0.0041616766467066245 +/- 0.0013081468428116094,-0.002994011976047961 +/- 0.0007807428030182849,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0060778443113773005 +/- 0.0015617726174544854,0.0032035928143712257 +/- 0.0013258437021248317,0.012275449101796366 +/- 0.0029304633061657923,-0.0016167664670659221 +/- 0.0006449299170220856,0.0 +/- 0.0,-0.0016167664670659221 +/- 0.0006449299170220856,-8.982035928145615e-05 +/- 0.0003008944796742756,-0.0005089820359281738 +/- 0.0005844078232318342,0.0020359281437125286 +/- 0.0009061524521210467,-0.0014071856287425576 +/- 0.000670150577413159,-0.0014071856287425576 +/- 0.000670150577413159,0.005688622754490969 +/- 0.0013979182670573393,-0.00029940119760485384 +/- 0.0006827397755084644,-0.017455089820359336 +/- 0.002522976988955957,-0.0006586826347305785 +/- 0.0013966351843940818,-0.0006586826347305785 +/- 0.0013966351843940818,0.0008982035928143173 +/- 0.001136147662335925,-0.0009281437125749137 +/- 0.0010323915957824517,0.0013772455089819835 +/- 0.0024071558373942358,-0.010598802395209616 +/- 0.00218870262065832,0.00041916167664665107 +/- 0.000586704130007942,0.0020958083832334773 +/- 0.001227179732450254,0.0020958083832334773 +/- 0.001227179732450254,0.0003892215568861657 +/- 0.0005688622754490932,0.002514970059880195 +/- 0.00181230490424211,0.002514970059880195 +/- 0.00181230490424211,0.0008083832335328944 +/- 0.0012202205911565718,0.002215568862275419 +/- 0.001492207879566112,2.994011976045208e-05 +/- 0.001881469142917954,0.0006287425149700155 +/- 0.001193480923832022,0.026017964071856237 +/- 0.0037477807266512184,0.01218562874251492 +/- 0.0022165801220215132,0.021287425149700556 +/- 0.0032007934492662396,0.010239520958083781 +/- 0.005862150060129537
