,hrv_svd_entropy,bvp_peaks,scl_iqr,hrv_min,scr_pct_95,bvp_iqr,bvp_skewness,bvp_max,scr_lineintegral,scl_mean,hrv_iqr,scl_perm_entropy,hrv_energy,scr_max,scl_sum,scl_iqr_5_95,scr_n_above_mean,scl_skewness,hrv_rms,bvp_iqr_5_95,hrv_entropy,hrv_std,scl_n_above_mean,hrv_skewness,scl_lineintegral,scr_kurtosis,scr_svd_entropy,scl_std,scr_iqr_5_95,scr_energy,scr_perm_entropy,bvp_entropy,scl_n_sign_changes,hrv_n_above_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_n_below_mean,hrv_mean,scl_peaks,bvp_mean,scr_min,bvp_rms,bvp_std,bvp_sum,bvp_n_above_mean,scr_rms,scr_std,scr_n_sign_changes,scr_peaks,scr_mean,scr_ptp,scr_sum,scr_n_below_mean,scr_skewness,scr_entropy,scl_kurtosis,hrv_peaks,hrv_pct_95,bvp_pct_95,scr_iqr,bvp_ptp,bvp_min,scl_n_below_mean,bvp_kurtosis,scr_pct_5,hrv_iqr_5_95,scl_ptp,scl_entropy,hrv_ptp,scl_energy,bvp_energy,bvp_lineintegral,hrv_perm_entropy,bvp_pct_5,bvp_n_sign_changes,scl_svd_entropy,scl_max,scl_min,scl_rms,hrv_pct_5,scl_pct_95,scl_pct_5,hrv_lineintegral,hrv_sum,bvp_svd_entropy,hrv_max,bvp_perm_entropy,bvp_n_below_mean
0,0.0035634743875278207 +/- 0.0013999363665287818,-0.028825962456251974 +/- 0.0035004193546229953,0.007254215717467383 +/- 0.002041236389735351,0.030830416799236406 +/- 0.0019841504075938663,0.0 +/- 0.0,0.0029907731466751407 +/- 0.002186807544058506,-0.004263442570792253 +/- 0.0017611648110846942,0.007572383073496658 +/- 0.0014143245797577245,-0.0015590200445434244 +/- 0.000643453656256965,0.0 +/- 0.0,-0.0005090677696468537 +/- 0.0006551466841226171,-0.0005408845052497835 +/- 0.0002863506204263356,-0.002672605790645888 +/- 0.000935217210098576,0.0 +/- 0.0,0.011072223989818641 +/- 0.0027102181914154698,0.01116767419662743 +/- 0.0013153055430222362,0.0 +/- 0.0,0.0 +/- 0.0,0.0015908367801463652 +/- 0.0016895854975948826,-0.0005090677696468315 +/- 0.0004544338802763366,0.0001272669424116746 +/- 0.0005169607638966486,0.009099586382437153 +/- 0.0017263327987592112,0.0006999681832643545 +/- 0.00023809464758345328,0.0 +/- 0.0,0.0 +/- 0.0,-9.545020680878924e-05 +/- 0.000145802599266822,0.0006045179764555874 +/- 0.00038837275264821383,-0.0010817690104995225 +/- 0.0004969932978623454,0.0 +/- 0.0,-0.001495386573337587 +/- 0.0010557212868620258,-0.00031816735602929747 +/- 0.00014228876726057736,0.0 +/- 0.0,0.0 +/- 0.0,0.000349984091632205 +/- 0.0002642896551994139,0.0007636016544702362 +/- 0.0007283183673089105,0.0 +/- 0.0,0.0 +/- 0.0,-0.012949411390391342 +/- 0.001444423730552496,0.0 +/- 0.0,0.0002863506204263455 +/- 0.0002642896551994219,6.363347120585949e-05 +/- 0.0001909004136175785,-0.0034043907095132053 +/- 0.001610128021492853,-0.015017499204581619 +/- 0.0012947495990694223,0.00025453388482341575 +/- 0.00039739090031170444,0.0010817690104995225 +/- 0.0019258983074033275,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0015590200445434355 +/- 0.00041361756283806876,0.007222398981864464 +/- 0.0006528248338747327,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0005408845052497612 +/- 0.0003778028026419778,0.007795100222717166 +/- 0.0008684278755301439,-0.0007954183900731882 +/- 0.00038312423095105595,-0.015112949411390386 +/- 0.0015075224614040322,-0.00811326757874642 +/- 0.0020729769175007098,0.03865733375755644 +/- 0.0035092287247697578,0.0005090677696468094 +/- 0.0006704202197170108,0.00019090041361756737 +/- 0.0002545338848234185,0.00019090041361753408 +/- 0.000516960763896654,0.0 +/- 0.0,-6.363347120585949e-05 +/- 0.00019090041361757848,0.001240852688514149 +/- 0.0002227171492205082,0.01603563474387526 +/- 0.0010280301890807388,-0.004708876869233214 +/- 0.0009523785903338139,0.00025453388482342686 +/- 0.0001909004136175563,-0.017531021317212857 +/- 0.002131721285396114,-0.0015590200445434576 +/- 0.001692279496910244,0.0013044861597200086 +/- 0.0005218332633425642,-0.010022271714922037 +/- 0.0009357582672512154,-0.002322621699013683 +/- 0.0011651182579446638,0.03283487114222081 +/- 0.004389787192111268,-0.001272669424117101 +/- 0.0009960213708239635,0.0006363347120585394 +/- 0.002680925794838158,-0.017053770283168946 +/- 0.0013438569571710272,-0.0033725739739102643 +/- 0.0012006339334466078,0.06878778237352848 +/- 0.002922293987452745,-0.007349665924276183 +/- 0.0051213085779542745,0.03779828189627745 +/- 0.002194201673505136,0.00859051861279032 +/- 0.0020668637313282267,0.025739739102768045 +/- 0.003848246995177999,0.00741329939548202 +/- 0.0017487631032340148,-0.02071269487750558 +/- 0.0031414898015900894,0.0762010817690105 +/- 0.005148514119433836
