,hrv_svd_entropy,bvp_peaks,scl_iqr,hrv_min,scr_pct_95,bvp_iqr,bvp_skewness,bvp_max,scr_lineintegral,scl_mean,hrv_iqr,scl_perm_entropy,hrv_energy,scr_max,scl_sum,scl_iqr_5_95,scr_n_above_mean,scl_skewness,hrv_rms,bvp_iqr_5_95,hrv_entropy,hrv_std,scl_n_above_mean,hrv_skewness,scl_lineintegral,scr_kurtosis,scr_svd_entropy,scl_std,scr_iqr_5_95,scr_energy,scr_perm_entropy,bvp_entropy,scl_n_sign_changes,hrv_n_above_mean,hrv_kurtosis,hrv_n_sign_changes,hrv_n_below_mean,hrv_mean,scl_peaks,bvp_mean,scr_min,bvp_rms,bvp_std,bvp_sum,bvp_n_above_mean,scr_rms,scr_std,scr_n_sign_changes,scr_peaks,scr_mean,scr_ptp,scr_sum,scr_n_below_mean,scr_skewness,scr_entropy,scl_kurtosis,hrv_peaks,hrv_pct_95,bvp_pct_95,scr_iqr,bvp_ptp,bvp_min,scl_n_below_mean,bvp_kurtosis,scr_pct_5,hrv_iqr_5_95,scl_ptp,scl_entropy,hrv_ptp,scl_energy,bvp_energy,bvp_lineintegral,hrv_perm_entropy,bvp_pct_5,bvp_n_sign_changes,scl_svd_entropy,scl_max,scl_min,scl_rms,hrv_pct_5,scl_pct_95,scl_pct_5,hrv_lineintegral,hrv_sum,bvp_svd_entropy,hrv_max,bvp_perm_entropy,bvp_n_below_mean
0,0.00427350427350427 +/- 0.0012116276802155628,-0.07828426717315604 +/- 0.004335891098697132,0.001519468186134887 +/- 0.0006609880664077736,0.006014561570117138 +/- 0.002423255360431107,-6.331117442228695e-05 +/- 0.0001266223488445739,-0.044349477682811 +/- 0.0034166044069216953,-0.006521050965495401 +/- 0.0013667004206978559,0.01003482114593226 +/- 0.0012099724503714354,0.021367521367521382 +/- 0.0011949722119770044,-0.01775878442545108 +/- 0.0015078829203943633,0.00022158911047800433 +/- 0.0002026946577218421,-0.00101297879075658 +/- 0.000645649827615409,0.0009180120291231609 +/- 0.0003864056858415314,-0.010351377018043683 +/- 0.001485116062771764,-0.0035454257676479583 +/- 0.0003101601447018972,0.01832858499525166 +/- 0.001815441716864793,0.0 +/- 0.0,0.011016144349477685 +/- 0.001503557086044685,0.0 +/- 0.0,0.0026274137385248865 +/- 0.0006014561570116887,-0.00031655587211143477 +/- 0.000447677607588834,0.0 +/- 0.0,0.0002532446976891478 +/- 0.0002759670113036259,0.0012978790756568714 +/- 0.0010823248494636775,0.0 +/- 0.0,0.00015827793605571738 +/- 0.00015827793605571738,0.00022158911047800433 +/- 0.0002026946577218421,0.0 +/- 0.0,0.0 +/- 0.0,0.001392845837290313 +/- 0.0004053893154436842,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0004115226337448652 +/- 0.0006796742815316357,0.0013611902500791696 +/- 0.0011848665572784629,0.0 +/- 0.0,-0.00034821145932257825 +/- 0.0003595383568091422,0.0 +/- 0.0,0.0 +/- 0.0,9.496676163343044e-05 +/- 0.000145064124563341,-0.0001266223488445739 +/- 0.0002099794105954716,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.00015827793605571738 +/- 0.00029185009361484945,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.003450459006014539 +/- 0.0008309214782150462,0.0 +/- 0.0,0.0016144349477683173 +/- 0.0008309214782150669,0.00037986704653372174 +/- 0.0006906433754122165,0.004336815447926567 +/- 0.0012426582099645772,0.009844887622665421 +/- 0.002358075665269215,0.021874010762899666 +/- 0.0031255784888881673,-0.0031339031339031043 +/- 0.0008064412284176646,0.0009813232035454367 +/- 0.0013009637599262196,0.01225071225071227 +/- 0.0011678294869070316,0.004906616017727139 +/- 0.00286041119189806,0.0 +/- 0.0,0.017727128838239948 +/- 0.0013355506875421786,0.00018993352326686087 +/- 0.0002532446976891478,-0.0012662234884456946 +/- 0.0014982158361758924,0.0010762899651788672 +/- 0.0012029123140234327,0.0023741690408357495 +/- 0.000803952206343801,0.0127255460588794 +/- 0.001975876737489993,0.0007280785058562999 +/- 0.0006495183453207867,6.331117442228695e-05 +/- 0.0001266223488445739,0.0018993352326686086 +/- 0.0005296992887205409,-0.01832858499525164 +/- 0.002926900997331779,0.046628679962013295 +/- 0.0021658067088442343,0.01263057929724598 +/- 0.002319514416172514,-0.012345679012345668 +/- 0.0017794832950370602,0.0 +/- 0.0,0.027002215891104808 +/- 0.001681325954401966,0.03754352643241533 +/- 0.003694900021884108,-0.006932573599240243 +/- 0.002581240915719693,-0.011174422285533402 +/- 0.0027343171982693202,0.013263691041468828 +/- 0.0014188626040528489,0.004020259575815144 +/- 0.0029049068305827385,-0.032953466286799606 +/- 0.0013538084697906347,0.05270655270655272 +/- 0.004945267404504593,0.042608420386198186 +/- 0.004313066497056322
