,bvp_n_below_mean,bvp_iqr,bvp_n_above_mean,hrv_pct_5,bvp_svd_entropy,bvp_std,hrv_min,bvp_pct_95,bvp_peaks,hrv_lineintegral,bvp_iqr_5_95,hrv_rms,scl_energy,bvp_lineintegral,bvp_pct_5,hrv_sum,bvp_energy,scr_sum,bvp_max,bvp_kurtosis,bvp_ptp,scl_sum,scl_mean,hrv_mean,bvp_skewness,bvp_rms,scr_rms,scr_iqr,bvp_n_sign_changes,bvp_perm_entropy,scl_pct_95,scl_rms,scr_iqr_5_95,scr_svd_entropy,bvp_min,scr_mean,hrv_pct_95,scr_lineintegral,scl_max,hrv_iqr_5_95,scl_pct_5,hrv_svd_entropy,hrv_energy,scr_std,hrv_iqr,scl_iqr,hrv_entropy,hrv_ptp,scl_n_below_mean,hrv_max,scl_iqr_5_95,scr_n_above_mean,hrv_std,scr_energy,scl_n_sign_changes,hrv_perm_entropy,scl_ptp,scr_kurtosis,hrv_skewness,scr_max,scl_svd_entropy,scl_skewness,scl_perm_entropy,scl_min,scr_ptp,scr_skewness,hrv_n_below_mean,hrv_kurtosis,scr_min,scr_pct_5,scr_entropy,bvp_sum,bvp_mean,scl_kurtosis,scr_n_below_mean,hrv_n_above_mean,scr_peaks,scl_peaks,hrv_n_sign_changes,scr_n_sign_changes,bvp_entropy,scr_perm_entropy,scl_n_above_mean,hrv_peaks,scr_pct_95,scl_lineintegral,scl_std,scl_entropy
0,0.019411950679734447 +/- 0.0031272242855208943,0.004773948782801141 +/- 0.001645528128950113,0.018178944040467916 +/- 0.0031749636640218473,-0.006323110970597523 +/- 0.0015358783182410607,0.013468226367372781 +/- 0.001517546632943413,0.000758773316471717 +/- 0.0009075371542464101,-0.005659184318684773 +/- 0.0015645707279998086,0.007303193171040168 +/- 0.0020992823649742427,-0.003509326588681616 +/- 0.00239715966958803,0.006228264306038589 +/- 0.0016430966121006882,0.003983559911476475 +/- 0.001470718096694661,-0.005943724312361676 +/- 0.0008807074471820678,0.0007271577616187463 +/- 0.0013711823232501648,0.003920328801770479 +/- 0.0013050753993392697,0.007018653177363265 +/- 0.0009977700814454314,-0.0017388555169142838 +/- 0.0014085785273440312,0.009832437559279183 +/- 0.002122955670464709,0.0018337021814732956 +/- 0.0013172726307935064,0.0043313310148593185 +/- 0.001696963250119468,0.0015175466329434228 +/- 0.0016354748221786256,-0.003382864369269667 +/- 0.0018545696333939514,0.0011381599747075644 +/- 0.0015883473521442286,0.005026873221625072 +/- 0.0013813501280400572,0.0010749288650015898 +/- 0.0011503892126879416,0.0008852355358836772 +/- 0.0009568603193437427,0.006702497628833404 +/- 0.0017362668628196209,-0.0022763199494150953 +/- 0.0013766387010481903,0.000758773316471717 +/- 0.0009505720125433172,0.004805564337654134 +/- 0.0022076623775018575,0.0064811887448624535 +/- 0.0020647160122991793,0.003983559911476453 +/- 0.0015883473521442245,-0.009326588681631364 +/- 0.0019501954490409215,0.0027505532722099215 +/- 0.0006006955422067627,-0.00034777110338284344 +/- 0.000973943838175738,-0.007303193171040135 +/- 0.0016455281289501065,6.323110970599677e-05 +/- 0.0011024720691851161,-0.0012646221941194913 +/- 0.0017200721478008753,0.003572557698387613 +/- 0.000959468283622738,0.0017388555169143172 +/- 0.0016863275818014153,0.0024976288333860342 +/- 0.0013740950877079215,3.161555485300394e-05 +/- 0.0018076247055229696,0.0011697755295605571 +/- 0.0011833681487330272,-0.003477711033828623 +/- 0.000812218310380329,0.00120139108441355 +/- 0.0008097533022361962,-0.0009484666455896074 +/- 0.0007481605795889635,0.0014226999683844665 +/- 0.0010974742306487358,-0.0007271577616187131 +/- 0.0009902282493434004,0.00297186215618086 +/- 0.000764024405538711,0.0002529244388239316 +/- 0.0006601521662289158,-0.001296237748972473 +/- 0.0014859310780904248,-0.0022447043945621136 +/- 0.0014656120122035115,6.323110970599677e-05 +/- 0.0009775292338754479,0.0013278533038254992 +/- 0.00096724998677068,-0.0006639266519127163 +/- 0.0008767261855113528,-0.00044261776794178863 +/- 0.0003224166622568817,-0.0004110022130887958 +/- 0.0007076518901549035,-0.001580777742649364 +/- 0.0008600360739004489,0.0013278533038254992 +/- 0.0005439345726868519,6.323110970600787e-05 +/- 0.0003686975589532273,0.0009484666455896295 +/- 0.0007744197732479082,0.0070186531773632765 +/- 0.0020085210463823564,-0.0006323110970597234 +/- 0.0005475974731485668,-0.0009168510907366257 +/- 0.0006548313366173957,-0.00885235535883655 +/- 0.001948913690473911,-0.00502687322162505 +/- 0.0011611993469621896,-0.0007587733164716836 +/- 0.0007373951179064583,0.0005690799873537932 +/- 0.0004856873694510484,2.2204460492503132e-17 +/- 0.0004471114645504671,-0.00025292443882386496 +/- 0.0003405099467046896,-0.00012646221941192692 +/- 0.000619535818598329,-0.00018969332911789039 +/- 0.0002529244388238955,9.48466645589896e-05 +/- 0.0002024383255590636,3.161555485303724e-05 +/- 0.00035908367662348186,0.00037938665823586957 +/- 0.00030976790929914923,0.0004742333227948481 +/- 0.0005337319954516025,-9.484666455894519e-05 +/- 0.0004253437890317354,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.0015175466329434228 +/- 0.0005620103962893102,0.0006006955422067861 +/- 0.0004110022130888411,0.0002845399936769133 +/- 0.00029826054796257376,-0.004141637685741361 +/- 0.0011867419778136775,0.004394562124565316 +/- 0.00115255935084149,0.004710717673095166 +/- 0.0006548313366173935,0.009547897565602292 +/- 0.0018958791464514639
