,scr_svd_entropy,scl_mean,scl_svd_entropy,scr_std,scr_lineintegral,scl_entropy,scl_max,scl_std,scr_sum,scr_mean,scr_entropy,scr_n_sign_changes,scl_ptp,scl_skewness,scl_kurtosis,scl_n_sign_changes,scr_rms,scl_min,scr_skewness,scr_perm_entropy,scr_kurtosis,scl_rms,scl_perm_entropy,scl_n_below_mean,scl_n_above_mean,scr_n_below_mean,scr_n_above_mean,scl_iqr_5_95,scr_peaks,scl_pct_95,scr_energy,scr_iqr_5_95,scl_peaks,scl_lineintegral,scr_pct_95,scr_pct_5,scr_min,scl_iqr,scr_iqr,scl_energy,scl_pct_5,scl_sum,scr_max,scr_ptp
0,0.10733916302311056 +/- 0.0038403333970827114,0.10977514053716426 +/- 0.005009061502918628,-0.0334790755777639 +/- 0.002851395930171994,0.10371642723297936 +/- 0.0032469188228288603,0.12432854465958776 +/- 0.004563178325808869,0.013585259212991863 +/- 0.002391732916745275,0.08603997501561522 +/- 0.006310180309549268,0.023360399750156136 +/- 0.0028479732954847896,0.0884134915677701 +/- 0.0034366302775351086,0.0884134915677701 +/- 0.0034366302775351086,0.0020924422236102357 +/- 0.003536222820749126,-0.002248594628357292 +/- 0.003268922950188536,0.06143035602748281 +/- 0.004912327318770156,-0.0009681449094316119 +/- 0.0018657435391934976,0.006558400999375369 +/- 0.003679369512810258,-0.0024359775140537334 +/- 0.0011668670638519383,-0.013585259212991873 +/- 0.003569713646138551,-0.010056214865708924 +/- 0.0015477216356481747,-0.0018113678950655964 +/- 0.000762433205230093,0.001342910680824494 +/- 0.00249472709975536,-0.00015615240474703418 +/- 0.0002879308075356949,0.0073703935040599685 +/- 0.006085057056982751,-0.01961274203622738 +/- 0.002103367675263317,-0.002248594628357292 +/- 0.0010979635122577804,-0.002248594628357292 +/- 0.0010979635122577804,-0.00015615240474703418 +/- 0.0006588077173556881,-0.00015615240474703418 +/- 0.0006588077173556881,-0.013585259212991873 +/- 0.0034075589069953774,-0.0012179887570268667 +/- 0.0009206372875067942,-0.018238600874453482 +/- 0.0040556359976884546,-0.0002498438475952547 +/- 0.0010052140499332413,6.246096189881367e-05 +/- 0.0016631513998369067,0.0004996876951905094 +/- 0.0006430749619604667,-0.008088694565896337 +/- 0.002870657155227456,0.0 +/- 0.0016347598161527159,-0.0006870705808869504 +/- 0.001052610839872132,3.123048094940684e-05 +/- 9.369144284822049e-05,0.0026233603997501743 +/- 0.0012967232662102958,-0.004528419737663991 +/- 0.001671633190639941,-0.011867582760774497 +/- 0.0017332213523437322,0.02254840724547157 +/- 0.0034911152061166896,-0.019300437226733313 +/- 0.0032056533217630053,-0.010243597751405376 +/- 0.002868447845897552,-0.010805746408494698 +/- 0.0026690644121450755
