,scl_pct_95,scl_lineintegral,scl_energy,scl_svd_entropy,scr_rms,scl_max,scl_ptp,scl_mean,scr_ptp,scr_std,scr_lineintegral,scr_perm_entropy,scr_svd_entropy,scr_sum,scl_entropy,scr_mean,scl_skewness,scr_pct_5,scl_kurtosis,scr_n_sign_changes,scl_peaks,scr_peaks,scl_perm_entropy,scl_n_below_mean,scr_entropy,scr_n_above_mean,scr_min,scr_max,scl_iqr,scr_energy,scl_n_above_mean,scr_skewness,scl_sum,scr_n_below_mean,scr_kurtosis,scl_n_sign_changes,scr_iqr,scl_pct_5,scr_pct_95,scl_iqr_5_95,scr_iqr_5_95,scl_rms,scl_min,scl_std
0,0.04426523297491042 +/- 0.002989246356797314,0.0014934289127837453 +/- 0.0025970209222561796,-0.0069892473118279615 +/- 0.0014149007505766954,0.06155913978494626 +/- 0.0033486126520420874,8.960573476702871e-05 +/- 0.00042346018156387094,0.035872162485065716 +/- 0.002927882523437522,0.006810035842293916 +/- 0.0036600892908101304,0.018040621266427727 +/- 0.002678863479662921,0.002986857825567524 +/- 0.0009059588344147795,-0.020370370370370372 +/- 0.001533512264395867,0.08787335722819593 +/- 0.004686226680395485,0.027598566308243734 +/- 0.0030201253667298637,0.0010155316606929477 +/- 0.003116081566486271,0.0010155316606929698 +/- 0.0014399009310865213,0.07428315412186379 +/- 0.003960375248899707,0.0011051373954599985 +/- 0.0005830113887677135,0.0002389486260454099 +/- 0.0012867777316928229,0.0018817204301075253 +/- 0.0021332522503786293,0.0002389486260454099 +/- 0.00045884980572693666,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,-0.0014934289127837563 +/- 0.001068610741935377,-0.007019115890083627 +/- 0.001070695838048684,-0.002299880525686959 +/- 0.00030017549644926214,0.001284348864994045 +/- 0.000790812562417775,0.00340501792114698 +/- 0.0002389486260454099,0.003554360812425339 +/- 0.001881720430107525,0.028255675029868588 +/- 0.0028903155085789637,-0.002240143369175629 +/- 0.0008985429484164502,-0.0026881720430107503 +/- 0.0005822457792598182,0.0370967741935484 +/- 0.004352621560799743,-0.007019115890083616 +/- 0.0020444163630403502,-0.0009557945041816174 +/- 0.0003962514683817541,0.023446833930704913 +/- 0.0017429025640256907,0.0 +/- 0.0,0.012724014336917588 +/- 0.0010449734578575735,0.06759259259259259 +/- 0.005740753173017911,0.03617084826762246 +/- 0.002424511812853111,0.018578255675029864 +/- 0.0013868801393361841,0.0018817204301075363 +/- 0.0012390960879744065,0.00869175627240143 +/- 0.0019377779669424997,0.01185782556750301 +/- 0.0019220609967976372,0.014127837514934294 +/- 0.0016792942409642442
