,scl_pct_5,scl_mean,scl_iqr,scl_skewness,scl_rms,scl_n_below_mean,scr_lineintegral,scr_ptp,scl_n_above_mean,scr_pct_5,scl_kurtosis,scl_perm_entropy,scr_energy,scl_svd_entropy,scr_perm_entropy,scr_iqr_5_95,scl_peaks,scr_peaks,scr_entropy,scr_min,scr_std,scl_max,scr_n_sign_changes,scl_sum,scl_std,scl_entropy,scr_mean,scr_pct_95,scl_energy,scr_n_above_mean,scr_iqr,scl_min,scl_pct_95,scr_n_below_mean,scr_rms,scr_max,scr_svd_entropy,scl_iqr_5_95,scr_skewness,scr_kurtosis,scl_ptp,scr_sum,scl_n_sign_changes,scl_lineintegral
0,0.009291628334866598 +/- 0.0031304292952996646,-0.012572830420116555 +/- 0.001992073814033936,-0.0068077276908923845 +/- 0.0018131549216920506,0.002054584483287325 +/- 0.0014837130209632671,-0.02011652867218646 +/- 0.002434766420273445,0.0019012572830420017 +/- 0.0014304696460828723,0.044556884391291 +/- 0.0034613933824350104,-0.00972094449555353 +/- 0.0014451851171969495,0.0027292241643667504 +/- 0.0015175520431350612,0.001625268322600415 +/- 0.002198735574393546,0.0024839006439742128 +/- 0.0016539449935801251,0.005519779208831644 +/- 0.0017073794427568268,-0.007451701931922761 +/- 0.0015150713679283278,-0.0061637534498620306 +/- 0.0032175339423774828,0.0016559337626494864 +/- 0.0013727708853480281,0.0035878564857405593 +/- 0.0013370272527808463,0.0 +/- 0.0,0.00030665440049060244 +/- 0.0,-3.066544004910465e-05 +/- 0.0007812167557716716,-0.0012572830420116698 +/- 0.0005728776967883853,0.005703771849126038 +/- 0.0025369049837407386,-0.01732597362772158 +/- 0.001974292376917498,-0.00018399264029443917 +/- 0.00020341151734778792,-0.017540631708065024 +/- 0.0018793687146328754,-0.003311867525299006 +/- 0.0015624335115433183,-0.0026372278442195808 +/- 0.00247688690663093,0.0047838086476540975 +/- 0.0026705355482462075,0.006899724011039554 +/- 0.0017735656229280969,-0.021343146274149037 +/- 0.0017357830969745348,-0.004906470407850383 +/- 0.0015147609978814391,0.005673106409076955 +/- 0.002195311417245685,0.0038025145660840255 +/- 0.0027775509044401887,-0.02404170499846674 +/- 0.002540609037376009,-0.00751303281202087 +/- 0.0016865992026985697,0.0023305734437288894 +/- 0.0016863204029276436,-0.004017172646427492 +/- 0.0018473223528769017,0.005489113768782572 +/- 0.0018574753414177172,0.0005213124808340685 +/- 0.0026910561704310072,-0.00214658080343455 +/- 0.0011308855513392114,-3.066544004910465e-05 +/- 0.0014015817089269049,-0.003434529285495258 +/- 0.0019091545435477822,-0.00171726464274764 +/- 0.0028477612428687983,-0.0017785955228457717 +/- 0.0004506880851487013,0.00947562097516098 +/- 0.001401581708926909
