,scl_pct_5,scl_mean,scl_iqr,scl_skewness,scl_rms,scl_n_below_mean,scr_lineintegral,scr_ptp,scl_n_above_mean,scr_pct_5,scl_kurtosis,scl_perm_entropy,scr_energy,scl_svd_entropy,scr_perm_entropy,scr_iqr_5_95,scl_peaks,scr_peaks,scr_entropy,scr_min,scr_std,scl_max,scr_n_sign_changes,scl_sum,scl_std,scl_entropy,scr_mean,scr_pct_95,scl_energy,scr_n_above_mean,scr_iqr,scl_min,scl_pct_95,scr_n_below_mean,scr_rms,scr_max,scr_svd_entropy,scl_iqr_5_95,scr_skewness,scr_kurtosis,scl_ptp,scr_sum,scl_n_sign_changes,scl_lineintegral
0,0.002950819672131166 +/- 0.0020840949158168016,0.009239940387481393 +/- 0.0020864381520119186,0.0009836065573770702 +/- 0.0012995665786343855,0.0003874813710879499 +/- 0.0012436748760074417,0.007928464977645322 +/- 0.0015726862543395247,-0.0011326378539493142 +/- 0.0007863431271697714,-0.01839046199701938 +/- 0.001894749934463528,0.0016691505216095415 +/- 0.002235270731356501,-0.0012220566318926873 +/- 0.0007936528736628532,0.0009538002980626015 +/- 0.000529847655279596,-0.00044709388971683197 +/- 0.0010517006714979014,0.001997019374068576 +/- 0.0013333096421070004,0.002861400894187771 +/- 0.00100813916693219,0.018688524590163968 +/- 0.0019773482313707423,-0.0009538002980625682 +/- 0.0010730253353204101,0.0017585692995529367 +/- 0.00151073930223238,-0.000566318926974696 +/- 8.941877794337305e-05,-0.0002086438152012038 +/- 0.00019085318144361257,0.00020864381520121488 +/- 0.0004996439527344355,0.00020864381520121488 +/- 0.0006259314456035918,0.0024441132637854192 +/- 0.0012055885792045778,-0.005067064083457517 +/- 0.0013723832409205682,-0.0002682563338301192 +/- 0.0002811916879897802,0.00831594634873325 +/- 0.0021010770251656758,0.005931445603576768 +/- 0.001661949551052251,-8.941877794336195e-05 +/- 0.002112042174433004,0.0016691505216095636 +/- 0.000981345909576998,0.008524590163934443 +/- 0.0014915047395763674,0.00542473919523101 +/- 0.0014344213908215723,0.0003278688524590456 +/- 0.0010103398662699688,0.0024143070044709393 +/- 0.0013881527299189254,0.004560357675111782 +/- 0.0025116969129993583,-0.012578241430700443 +/- 0.0014589851863511679,-0.003219076005961241 +/- 0.0005623833759795169,0.0033681073025335294 +/- 0.0015433196382711827,-0.0029210134128166863 +/- 0.0011373343683063395,0.006676602086438177 +/- 0.0020701943790384842,0.0051564828614009016 +/- 0.0018279282392205047,-0.002175856929955289 +/- 0.000979987017751015,-0.0020566318926974803 +/- 0.0012321923462649531,-0.0021162444113263733 +/- 0.0008372323043331183,-0.001698956780923988 +/- 0.0020041246466782985,0.00011922503725784184 +/- 0.0005840810116919723,0.02414307004470939 +/- 0.0015139702055678471
