,scl_pct_95,scl_lineintegral,scl_energy,scl_svd_entropy,scr_rms,scl_max,scl_ptp,scl_mean,scr_ptp,scr_std,scr_lineintegral,scr_perm_entropy,scr_svd_entropy,scr_sum,scl_entropy,scr_mean,scl_skewness,scr_pct_5,scl_kurtosis,scr_n_sign_changes,scl_peaks,scr_peaks,scl_perm_entropy,scl_n_below_mean,scr_entropy,scr_n_above_mean,scr_min,scr_max,scl_iqr,scr_energy,scl_n_above_mean,scr_skewness,scl_sum,scr_n_below_mean,scr_kurtosis,scl_n_sign_changes,scr_iqr,scl_pct_5,scr_pct_95,scl_iqr_5_95,scr_iqr_5_95,scl_rms,scl_min,scl_std
0,-0.02754585705249838 +/- 0.005803008987997347,-0.007621758380771615 +/- 0.0018893456080004965,-0.0006641366223908429 +/- 0.00029835487451159337,0.022896900695762223 +/- 0.0026580520416762446,0.029538266919671118 +/- 0.00296741406849838,-0.0041745730550284185 +/- 0.004254312895838123,0.004395951929158803 +/- 0.0010996419133911303,0.00335230866540166 +/- 0.0021035153887812743,0.008728652751423194 +/- 0.0014575229123090323,-0.005787476280834902 +/- 0.0011230411704341982,0.02950664136622395 +/- 0.005085817730628304,0.004269449715370055 +/- 0.0008747195879784615,0.030581910183428252 +/- 0.0021637518637694273,-0.00015812776723588272 +/- 0.0002121506620018584,0.011132194813409258 +/- 0.0022796737875951916,0.000980392156862775 +/- 9.487666034156961e-05,0.007368753953194207 +/- 0.0016856746326674866,0.001644528779253651 +/- 0.0008100093911996224,0.007273877292852648 +/- 0.0020495701133484557,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.003921568627451011 +/- 0.0015825421888926827,0.003162555344718554 +/- 0.0016674796111909062,0.0012966476913346292 +/- 0.000727387729285282,-0.0041429475015812515 +/- 0.00135989879822898,-0.02416192283364955 +/- 0.001960784313725475,0.0142631246046806 +/- 0.0022560792950046633,-0.016888045540796946 +/- 0.0030733790292868596,0.0028779253636939004 +/- 0.0007410104056837522,-0.001391524351676121 +/- 0.0008271155490589573,-3.162555344714546e-05 +/- 0.0005186976428480694,0.03494623655913982 +/- 0.0021646761491015474,0.005154965211891261 +/- 0.00325313054609345,0.0006325110689437196 +/- 0.0021819340051436385,3.162555344718987e-05 +/- 9.487666034156961e-05,-0.015464895635673614 +/- 0.0029950918571908353,-0.016287160025300396 +/- 0.006183179884888403,-0.005281467425679909 +/- 0.003085882723182312,-0.020145477545857014 +/- 0.00210280205058562,-0.029253636938646375 +/- 0.002011395144358994,0.01483238456672995 +/- 0.0028231896149869414,0.010404807084124001 +/- 0.00273318711155123,-0.057084123972169484 +/- 0.005225877495704178
