,scl_pct_95,scl_lineintegral,scl_energy,scl_svd_entropy,scr_rms,scl_max,scl_ptp,scl_mean,scr_ptp,scr_std,scr_lineintegral,scr_perm_entropy,scr_svd_entropy,scr_sum,scl_entropy,scr_mean,scl_skewness,scr_pct_5,scl_kurtosis,scr_n_sign_changes,scl_peaks,scr_peaks,scl_perm_entropy,scl_n_below_mean,scr_entropy,scr_n_above_mean,scr_min,scr_max,scl_iqr,scr_energy,scl_n_above_mean,scr_skewness,scl_sum,scr_n_below_mean,scr_kurtosis,scl_n_sign_changes,scr_iqr,scl_pct_5,scr_pct_95,scl_iqr_5_95,scr_iqr_5_95,scl_rms,scl_min,scl_std
0,0.07548407245471585 +/- 0.004423387245763716,0.001155527795128053 +/- 0.0006407958940875494,0.0022173641474078853 +/- 0.001342910680824494,0.0006870705808869725 +/- 0.004731804363902224,0.0019362898188632239 +/- 0.00156027432814452,0.05509056839475333 +/- 0.005544971672696109,0.005402873204247383 +/- 0.0010732567318825549,0.00434103685196755 +/- 0.0037043352747180625,0.001717676452217376 +/- 0.0004011627913387014,0.0024359775140537334 +/- 0.0012239798839641198,0.08263585259212994 +/- 0.004243669644338055,0.029294191130543455 +/- 0.002703917654205262,0.013179262960649595 +/- 0.0012159851551487473,0.034291068082448486 +/- 0.0007230379077320616,0.06786383510306063 +/- 0.004086422210370733,0.0007183010618363572 +/- 0.001965536411937498,0.024391005621486606 +/- 0.004889241262668337,0.0022173641474078853 +/- 0.0008315756999184534,0.003685196752030007 +/- 0.00156027432814452,0.0 +/- 0.0,0.0 +/- 0.0,0.0 +/- 0.0,0.004903185509056873 +/- 0.002122983685116484,0.0019987507807620376 +/- 0.00044606048897831977,0.0005933791380387299 +/- 0.00035471007781388587,0.009806371018113713 +/- 0.0027053601283832003,-0.002279825109306688 +/- 0.0008501347650728205,0.021424109931292977 +/- 0.0031763103398104206,-0.018738288569643945 +/- 0.0031510301700510587,0.0035602748282323794 +/- 0.0008964834537418752,0.010899437851342975 +/- 0.001461172712715744,0.003841349156777041 +/- 0.001185524852973294,-0.014022485946283558 +/- 0.0015071740802015913,-0.0019675202998126083 +/- 0.0008385834842034368,-0.00021861336664582564 +/- 0.002423332384080727,0.0 +/- 0.0,0.001155527795128053 +/- 0.0017165404226934904,0.02748282323547786 +/- 0.0026536721781696138,0.013866333541536546 +/- 0.0016771669684069188,0.016396002498438478 +/- 0.001466503045830603,0.011617738913179321 +/- 0.0010618363522798043,-0.01627108057464085 +/- 0.0009415873473879726,0.03160524672079952 +/- 0.0024622615046129776,-0.009618988132417194 +/- 0.0009243378255433382
