,scr_svd_entropy,scl_mean,scl_svd_entropy,scr_std,scr_lineintegral,scl_entropy,scl_max,scl_std,scr_sum,scr_mean,scr_entropy,scr_n_sign_changes,scl_ptp,scl_skewness,scl_kurtosis,scl_n_sign_changes,scr_rms,scl_min,scr_skewness,scr_perm_entropy,scr_kurtosis,scl_rms,scl_perm_entropy,scl_n_below_mean,scl_n_above_mean,scr_n_below_mean,scr_n_above_mean,scl_iqr_5_95,scr_peaks,scl_pct_95,scr_energy,scr_iqr_5_95,scl_peaks,scl_lineintegral,scr_pct_95,scr_pct_5,scr_min,scl_iqr,scr_iqr,scl_energy,scl_pct_5,scl_sum,scr_max,scr_ptp
0,-0.04620272314674736 +/- 0.0044920458813888925,-0.03682299546142211 +/- 0.003853606344547161,0.09419062027231466 +/- 0.0047553863191114034,-0.0438124054462935 +/- 0.004310560682241016,-0.04450832072617249 +/- 0.005525479144586414,0.005355521936459895 +/- 0.004133291097190578,-0.08042360060514374 +/- 0.005318383671460168,-0.03434190620272316 +/- 0.0029930153982668842,-0.04051437216338882 +/- 0.0045334312725365785,-0.04051437216338882 +/- 0.0045334312725365785,-0.004599092284417583 +/- 0.0016226429867221626,-0.000605143721633894 +/- 0.001748645479794255,-0.0373978819969743 +/- 0.0025140790411910473,-0.001301059001512872 +/- 0.001326148683861503,-0.008048411497730733 +/- 0.0014958193154986997,-0.0001815431164901682 +/- 0.0009491308406268245,0.026626323751891064 +/- 0.005342771388780864,0.001391830559757945 +/- 0.0023908921349638105,0.00045385779122542047 +/- 0.001050321026185171,-0.0025416036308623545 +/- 0.0013544949643328054,-0.00042360060514372576 +/- 0.0004726323555768068,-0.004659606656580962 +/- 0.0024061598005532202,0.013040847201210293 +/- 0.001925317793637879,-3.02571860816947e-05 +/- 9.07715582450841e-05,-3.02571860816947e-05 +/- 9.07715582450841e-05,0.00021180030257186288 +/- 0.00013865584553573025,0.00021180030257186288 +/- 0.00013865584553573025,0.016611195158850185 +/- 0.0029536035385625964,0.006868381240544596 +/- 0.0018605094268857106,0.026293494704992416 +/- 0.004492861023777592,0.006717095310136112 +/- 0.0011141877542827322,-0.009773071104387276 +/- 0.0017489072334787978,-0.0008774583963691463 +/- 0.0003436555731195358,0.015037821482602121 +/- 0.003353091477872317,-0.009288956127080172 +/- 0.0017541341047668058,-0.0020574886535552396 +/- 0.000798239392331198,0.0001512859304084735 +/- 0.00024394123292885412,0.0016641452344932084 +/- 0.00033828562443264927,0.005718608169440198 +/- 0.001740511590713409,0.011497730711043864 +/- 0.0022723126602745675,-0.006626323751891106 +/- 0.0028139183055975693,-0.000302571860816947 +/- 0.00035800785374279416,0.013403933434190617 +/- 0.002194636950776216,0.012919818456883513 +/- 0.0022277591690408405
